id,Goods
2538,根茎类蔬菜
2538,购物袋
2538,热带水果
2539,瓶装水
2539,报纸
2539,白酒
2540,黑面包
2540,本地蛋类
2540,相片/膜
2540,全脂牛奶
2541,糖果
2541,凝乳
2541,甜点
2541,水果/蔬菜汁
2541,卫生用品
2541,购物袋
2541,苏打
2542,糕点
2542,仁果类水果
2542,面包卷
2542,盐
2542,热带水果
2542,超高温杀菌的牛奶
2543,黑面包
2543,其他蔬菜
2543,糕点
2543,仁果类水果
2543,全脂牛奶
2543,酸奶
2544,牛肉
2544,瓶装水
2544,罐头鱼
2544,鸡
2544,水果/蔬菜汁
2544,其他饮料
2544,餐巾
2544,洋葱
2544,其他蔬菜
2544,腌菜
2544,根茎类蔬菜
2544,热带水果
2545,报纸
2545,全脂牛奶
2546,巧克力
2546,柑橘类水果
2546,报纸
2546,其他蔬菜
2546,面包卷
2546,苏打
2546,水果奶油涂抹酱
2546,酸奶
2547,罐装啤酒
2548,罐装啤酒
2548,咖啡
2548,炼乳
2548,开胃酒
2548,坚果/李子
2548,腌菜
2548,仁果类水果
2548,面包卷
2548,根茎类蔬菜
2549,相片/膜
2550,冷冻蔬菜
2550,其他蔬菜
2550,根茎类蔬菜
2551,黄油
2551,凝乳
2551,冷冻热狗肠
2551,根茎类蔬菜
2551,热带水果
2551,全脂牛奶
2551,酸奶
2552,粉红葡萄酒
2552,白酒
2552,酸奶
2553,保鲜膜/袋
2553,本地蛋类
2553,冰淇淋
2553,油
2553,苏打
2553,超高温杀菌的牛奶
2554,黄油
2554,鸡
2554,柑橘类水果
2554,葡萄
2554,卫生用品
2554,有机香肠
2554,其他蔬菜
2554,面包卷
2554,季节性商品
2554,酸奶油
2554,酸奶
2555,酸奶油
2555,全脂牛奶
2556,一般肉类
2556,报纸
2556,根茎类蔬菜
2556,全脂牛奶
2557,猪肉
2558,咖啡
2559,瓶装水
2559,蜡烛
2559,巧克力
2559,硬奶酪
2559,开胃酒
2559,苏打
2559,软奶酪
2559,威化饼
2560,瓶装水
2560,罐装啤酒
2560,蛋黄酱
2560,其他蔬菜
2560,面包卷
2560,香肠
2560,购物袋
2560,苏打
2560,酸奶
2561,巧克力
2561,巧克力棉花糖
2561,柑橘类水果
2561,奶油乳酪
2561,本地蛋类
2561,水果/蔬菜汁
2561,糕点
2561,仁果类水果
2561,香肠
2561,糖
2561,小食
2561,全脂牛奶
2562,成品
2562,其他饮料
2563,冷冻餐饭
2563,人造黄油
2563,面包卷
2563,全脂牛奶
2564,凝乳
2564,酸奶
2565,咖啡
2565,水果/蔬菜汁
2566,香草
2566,苏打
2566,热带水果
2566,酸奶油
2566,全脂牛奶
2566,酸奶
2567,苏打
2568,黑面包
2568,凝乳
2568,全脂牛奶
2569,瓶装啤酒
2570,油
2571,汉堡肉
2571,热带水果
2572,肉泥
2572,面包卷
2572,苏打
2572,酸奶
2573,柑橘类水果
2573,猪肉
2574,罐头鱼
2574,巧克力
2574,咖啡
2574,奶油乳酪
2574,冷冻热狗肠
2574,冷冻蔬菜
2574,水果/蔬菜汁
2574,果酱
2574,长面包
2574,其他蔬菜
2574,仁果类水果
2574,根茎类蔬菜
2574,盐
2574,购物袋
2574,软奶酪
2574,特色油脂
2574,糖
2574,威化饼
2574,全脂牛奶
2575,开胃酒
2575,香肠
2575,购物袋
2575,苏打
2576,罐装啤酒
2577,咖啡
2577,冷冻热狗肠
2577,冷冻蔬菜
2577,保管产品
2577,长面包
2577,餐巾
2577,报纸
2577,根茎类蔬菜
2577,购物袋
2577,苏打
2577,全脂牛奶
2578,牛肉
2578,柑橘类水果
2578,全脂牛奶
2579,蜡烛
2579,面包卷
2579,超高温杀菌的牛奶
2579,酸奶
2580,长面包
2581,黄油
2581,人造黄油
2581,其他蔬菜
2581,糕点
2581,面包卷
2581,酸奶
2582,糕点
2583,一般饮料
2583,柑橘类水果
2583,意大利面
2583,香肠
2583,特色巧克力
2583,威化饼
2583,全脂牛奶
2583,酸奶
2584,罐装啤酒
2585,甜味剂
2585,柑橘类水果
2585,保鲜膜/袋
2585,咖啡
2585,奶油乳酪
2585,冷冻甜点
2585,硬奶酪
2585,报纸
2585,其他蔬菜
2585,香肠
2586,罐装啤酒
2587,成品
2587,苏打
2587,特色巧克力
2588,瓶装水
2588,水果/蔬菜汁
2588,其他饮料
2588,其他蔬菜
2588,特色奶酪
2588,全脂牛奶
2588,酸奶
2589,其他蔬菜
2589,猪肉
2589,面包卷
2590,牛肉
2590,本地蛋类
2590,卫生用品
2590,其他蔬菜
2590,根茎类蔬菜
2590,全脂牛奶
2591,特制门锁
2592,罐装啤酒
2593,瓶装啤酒
2594,罐装啤酒
2594,柑橘类水果
2594,火腿
2594,餐巾
2594,根茎类蔬菜
2594,酸奶油
2595,热带水果
2595,全脂牛奶
2596,鸡
2596,相片/膜
2596,糖
2597,黄油
2597,汉堡肉
2597,香草
2597,人造黄油
2597,其他蔬菜
2597,糕点
2597,仁果类水果
2597,猪肉
2597,融化奶酪
2597,卷装制品
2597,面包卷
2597,切片奶酪
2597,全脂牛奶
2598,酸奶
2599,瓶装水
2599,口香糖
2599,鸡
2599,其他蔬菜
2599,柔软剂
2600,酪
2600,火腿
2600,硬奶酪
2600,人造黄油
2600,糕点
2600,仁果类水果
2600,面包卷
2600,咸点心
2600,香肠
2600,购物袋
2600,水果奶油涂抹酱
2600,全脂牛奶
2600,酸奶
2601,黑面包
2601,硬奶酪
2601,白面包
2602,长面包
2603,鸡
2604,牛肉
2604,瓶装啤酒
2604,柑橘类水果
2604,咖啡
2604,冷冻热狗肠
2604,面包卷
2604,半成品面包
2604,全脂牛奶
2605,瓶装啤酒
2605,芥末
2605,糕点
2606,购物袋
2607,糕点
2607,面包卷
2607,热带水果
2608,瓶装啤酒
2608,冷冻餐饭
2608,面包卷
2609,全脂牛奶
2610,报纸
2610,猪肉
2610,糖
2611,巧克力
2611,汉堡肉
2611,硬奶酪
2611,仁果类水果
2611,全脂牛奶
2612,糖果
2612,餐巾
2612,其他蔬菜
2612,糕点
2613,本地蛋类
2613,面包卷
2614,冷冻蔬菜
2614,汉堡肉
2614,硬奶酪
2614,苏打
2615,莓果
2615,凝乳
2615,本地蛋类
2615,冷冻鱼
2615,面包卷
2615,根茎类蔬菜
2615,全脂牛奶
2616,糕点
2616,苏打
2617,面包卷
2617,香肠
2617,苏打
2617,酸奶
2618,冷冻蔬菜
2619,瓶装水
2619,甜点
2619,面包卷
2619,糖
2620,本地蛋类
2620,仁果类水果
2620,全脂牛奶
2621,牛肉
2621,干面包
2621,餐巾
2621,洋葱
2621,购物袋
2621,特色巧克力
2622,面包卷
2622,根茎类蔬菜
2622,特色巧克力
2622,全脂牛奶
2623,糕点
2623,根茎类蔬菜
2623,酸奶
2624,其他蔬菜
2624,面包卷
2624,苏打
2625,鸡
2625,咖啡
2625,糕点
2625,仁果类水果
2625,全脂牛奶
2626,面包卷
2627,酪
2627,罐头鱼
2628,酪
2628,面包卷
2628,软奶酪
2629,洋葱
2629,其他蔬菜
2629,特色奶酪
2630,凝乳
2630,本地蛋类
2630,火腿
2630,汉堡肉
2630,人造黄油
2630,蛋黄酱
2630,其他蔬菜
2630,面包卷
2630,全脂牛奶
2631,咖啡
2632,瓶装啤酒
2632,鸡
2632,咖啡
2632,冷冻蔬菜
2632,其他蔬菜
2632,粉红葡萄酒
2632,全脂牛奶
2632,酸奶
2633,凝乳
2633,甜点
2633,购物袋
2633,全脂牛奶
2634,一般清洁剂
2634,本地蛋类
2634,冷冻热狗肠
2634,汉堡肉
2634,即食食品
2634,根茎类蔬菜
2634,热带水果
2635,瓶装啤酒
2635,瓶装水
2635,柑橘类水果
2635,凝乳
2635,仁果类水果
2635,购物袋
2635,特色巧克力
2635,酸奶油
2635,全脂牛奶
2636,猫食
2636,爆米花
2636,特制门锁
2636,热带水果
2636,全脂牛奶
2637,发酵粉
2637,瓶装水
2637,黑面包
2637,黄油
2637,柑橘类水果
2637,其他蔬菜
2637,苏打
2638,全脂牛奶
2639,罐装啤酒
2640,罐装啤酒
2641,柑橘类水果
2641,糕点
2641,盆栽
2641,面包卷
2641,购物袋
2641,苏打
2642,黑面包
2642,鸡
2642,冷冻鱼
2642,洋葱
2642,其他蔬菜
2642,苏打
2642,白酒
2642,全脂牛奶
2643,罐装啤酒
2644,瓶装水
2644,糖
2644,白酒
2645,瓶装啤酒
2645,凝乳
2645,本地蛋类
2645,冷冻餐饭
2645,人造黄油
2645,腌菜
2645,猪肉
2645,盆栽
2645,苏打
2645,热带水果
2645,全脂牛奶
2646,口香糖
2646,面包卷
2646,苏打
2646,威化饼
2647,冷冻蔬菜
2647,厨房毛巾
2647,报纸
2647,糕点
2647,面包卷
2647,全脂牛奶
2648,黑面包
2648,水果/蔬菜汁
2648,报纸
2648,面包卷
2649,蛋黄酱
2649,面包卷
2650,面包卷
2651,冷冻蔬菜
2651,其他饮料
2651,糕点
2651,猪肉
2652,柑橘类水果
2652,面粉
2652,其他蔬菜
2652,全脂牛奶
2653,一般饮料
2654,餐巾
2655,罐装啤酒
2656,口香糖
2656,报纸
2656,相片/膜
2656,苏打
2657,瓶装啤酒
2657,碗碟
2657,开胃酒
2658,牛肉
2658,甜点
2658,狗粮
2658,葡萄
2658,汉堡肉
2658,餐巾
2658,其他蔬菜
2658,猪肉
2658,面包卷
2658,根茎类蔬菜
2658,香肠
2659,瓶装啤酒
2659,厨房清洁剂
2659,香肠
2660,罐装啤酒
2660,面包卷
2661,咖啡
2661,葡萄
2661,果酱
2661,腌菜
2661,咸点心
2661,热带水果
2661,超高温杀菌的牛奶
2662,冷冻热狗肠
2662,冷冻鱼
2662,猪肉
2662,根茎类蔬菜
2662,苏打
2662,全脂牛奶
2662,酸奶
2663,莓果
2663,瓶装水
2663,柑橘类水果
2663,硬奶酪
2663,其他蔬菜
2663,面包卷
2663,香肠
2664,瓶装水
2664,酪
2664,罐装啤酒
2664,面包卷
2664,香肠
2664,购物袋
2664,苏打
2665,面包卷
2665,全脂牛奶
2666,酪
2666,奶油乳酪
2666,香草
2666,餐巾
2666,报纸
2666,根茎类蔬菜
2666,威化饼
2666,全脂牛奶
2667,白兰地
2667,面包卷
2667,香肠
2668,瓶装水
2668,黄油
2668,花卉种子
2668,芥末
2668,其他蔬菜
2668,根茎类蔬菜
2668,全脂牛奶
2669,糖果
2669,热带水果
2670,罐装啤酒
2670,水果/蔬菜汁
2670,汉堡肉
2670,白酒
2671,男性化妆品
2671,一般肉类
2671,苏打
2671,全脂牛奶
2671,酸奶
2672,苏打
2673,冷冻热狗肠
2673,人造黄油
2673,购物袋
2673,白面包
2674,其他蔬菜
2675,水果/蔬菜汁
2675,全脂牛奶
2676,报纸
2676,糕点
2677,罐装啤酒
2677,咸点心
2678,罐装啤酒
2679,咖啡
2679,炼乳
2680,柑橘类水果
2680,火腿
2680,苏打
2680,热带水果
2680,酸奶油
2680,全脂牛奶
2680,酸奶
2681,奶油乳酪
2682,人造黄油
2682,洋葱
2682,其他蔬菜
2682,猪肉
2682,根茎类蔬菜
2682,香辛料
2682,糖
2683,糕点
2683,苏打
2684,瓶装水
2684,黄油
2684,巧克力
2684,柑橘类水果
2684,冷冻蔬菜
2684,香草
2684,卫生用品
2684,长面包
2684,餐巾
2684,洋葱
2684,其他蔬菜
2684,仁果类水果
2684,融化奶酪
2684,粉红葡萄酒
2684,根茎类蔬菜
2684,医用酒精
2684,全脂牛奶
2685,成品
2685,长面包
2685,一般肉类
2685,购物袋
2685,白面包
2686,水果/蔬菜汁
2686,苏打
2686,特制门锁
2687,巧克力
2687,奶油乳酪
2687,面包卷
2687,酸奶
2688,本地蛋类
2688,人造黄油
2688,酸奶油
2689,瓶装水
2689,罐装啤酒
2689,其他蔬菜
2689,香肠
2689,购物袋
2689,苏打
2689,酸奶
2690,罐装啤酒
2691,其他蔬菜
2691,相片/膜
2691,根茎类蔬菜
2692,糕点
2692,苏打
2693,口香糖
2693,咖啡
2693,粉红葡萄酒
2693,面包卷
2694,面包卷
2695,巧克力
2695,冷冻热狗肠
2695,其他蔬菜
2695,仁果类水果
2695,面包卷
2695,香肠
2695,甜食
2696,狗粮
2696,糕点
2696,面包卷
2696,香肠
2696,苏打
2696,酸奶
2697,烈酒
2698,面包卷
2698,酸奶
2699,黑面包
2699,冷冻热狗肠
2699,面包卷
2699,购物袋
2700,冷冻蔬菜
2700,火腿
2700,其他蔬菜
2700,猪肉
2700,面包卷
2700,朗姆酒
2700,全脂牛奶
2701,巧克力
2702,瓶装啤酒
2702,报纸
2703,鸡
2703,柑橘类水果
2703,面粉
2703,其他蔬菜
2703,糕点
2703,面包卷
2703,特色巧克力
2703,热带水果
2703,酸奶油
2703,全脂牛奶
2704,卫生用品
2704,报纸
2704,购物袋
2704,特色奶酪
2705,黑面包
2705,柑橘类水果
2705,一般清洁剂
2705,冷冻热狗肠
2705,冷冻蔬菜
2705,其他蔬菜
2705,意大利面
2705,根茎类蔬菜
2705,咸点心
2705,香肠
2705,苏打
2705,醋
2705,酸奶油
2705,白面包
2705,全脂牛奶
2705,酸奶
2706,瓶装啤酒
2706,仁果类水果
2707,罐装啤酒
2708,其他蔬菜
2708,猪肉
2708,苏打
2709,罐装啤酒
2710,浴室清洁剂
2710,牛肉
2710,糖果
2710,巧克力棉花糖
2710,甜点
2710,果酱
2710,电灯泡
2710,开胃酒
2710,人造黄油
2710,其他蔬菜
2710,面包卷
2710,根茎类蔬菜
2710,苏打
2710,威化饼
2710,全脂牛奶
2710,酸奶
2711,糕点
2711,面包卷
2712,牙齿保健用品
2712,男性化妆品
2713,牛肉
2713,瓶装水
2713,柑橘类水果
2713,面粉
2713,香草
2713,即食食品
2713,人造黄油
2713,香肠
2713,火鸡
2714,面包卷
2714,苏打
2715,糕点
2715,苏打
2715,全脂牛奶
2716,牛肉
2716,根茎类蔬菜
2716,热带水果
2716,全脂牛奶
2717,瓶装啤酒
2717,瓶装水
2717,本地蛋类
2717,火腿
2717,茶
2717,全脂牛奶
2718,牛肉
2718,莓果
2718,黑面包
2718,黄油
2718,鸡
2718,巧克力
2718,本地蛋类
2718,成品
2718,面粉
2718,花卉种子
2718,汉堡肉
2718,卫生用品
2718,即食食品
2718,糕点
2718,猪肉
2718,面包卷
2718,咸点心
2718,苏打
2718,特色巧克力
2719,一般饮料
2719,甜点
2719,冰淇淋
2719,苏打
2720,瓶装啤酒
2720,瓶装水
2720,面包卷
2721,罐装啤酒
2721,水果/蔬菜汁
2721,干面包
2721,其他饮料
2721,咸点心
2721,香肠
2721,购物袋
2722,糖果
2722,罐装啤酒
2722,巧克力
2722,柑橘类水果
2722,其他饮料
2722,购物袋
2722,苏打
2722,特色巧克力
2723,冷冻蔬菜
2723,全脂牛奶
2724,凝乳
2724,人造黄油
2724,全脂牛奶
2725,奶油
2725,香肠
2725,酸奶
2726,碗碟
2726,水果/蔬菜汁
2726,芥末
2726,油
2726,根茎类蔬菜
2726,购物袋
2726,威化饼
2726,全脂牛奶
2727,有机香肠
2727,面包卷
2728,咖啡
2728,其他蔬菜
2728,猪肉
2728,购物袋
2728,热带水果
2729,瓶装水
2729,巧克力
2729,甜点
2729,肉泥
2729,面包卷
2729,购物袋
2729,苏打
2729,酸奶
2730,罐装啤酒
2731,柑橘类水果
2731,报纸
2731,其他蔬菜
2731,融化奶酪
2731,面包卷
2731,根茎类蔬菜
2731,酸奶油
2732,黑面包
2732,冷冻蔬菜
2732,水果/蔬菜汁
2732,汉堡肉
2732,厨房毛巾
2732,人造黄油
2732,报纸
2732,面包卷
2732,根茎类蔬菜
2732,苏打
2732,白酒
2733,莓果
2733,一般饮料
2733,柑橘类水果
2733,葡萄
2733,即食食品
2733,长面包
2733,其他蔬菜
2733,仁果类水果
2733,根茎类蔬菜
2733,热带水果
2734,其他蔬菜
2735,罐装啤酒
2736,罐装水果
2736,面包卷
2737,炼乳
2737,本地蛋类
2737,火腿
2737,其他蔬菜
2737,咸点心
2738,一般饮料
2738,威化饼
2739,黑面包
2739,糕点
2739,全脂牛奶
2740,罐装啤酒
2741,巧克力
2741,冷冻热狗肠
2741,人造黄油
2741,酱油
2741,香肠
2741,全脂牛奶
2742,冷冻甜点
2742,人造黄油
2742,小吃类食品
2742,全脂牛奶
2743,柑橘类水果
2744,黄油
2744,冷冻热狗肠
2744,香草
2744,其他蔬菜
2744,猪肉
2744,面包卷
2745,黑面包
2745,黄油
2745,巧克力
2745,凝乳
2745,甜点
2745,碗碟
2745,冷冻热狗肠
2745,其他蔬菜
2745,糕点
2745,香肠
2745,威化饼
2745,全脂牛奶
2745,酸奶
2746,一般饮料
2746,瓶装啤酒
2746,碗碟
2746,酸奶
2747,炼乳
2747,本地蛋类
2747,面粉
2747,油
2747,糖
2747,酸奶油
2748,糖果
2749,冷冻热狗肠
2749,面包卷
2750,牛肉
2750,莓果
2750,鸡
2750,本地蛋类
2750,冷冻水果
2750,冷冻餐饭
2750,其他蔬菜
2750,仁果类水果
2750,咸点心
2750,酸奶油
2750,全脂牛奶
2751,面包卷
2751,香肠
2752,黑面包
2753,咖啡
2753,其他蔬菜
2753,仁果类水果
2753,酸奶油
2753,全脂牛奶
2754,瓶装水
2754,长面包
2755,瓶装啤酒
2755,鸡
2755,冷冻蔬菜
2755,冰淇淋
2755,报纸
2755,腌菜
2755,购物袋
2755,超高温杀菌的牛奶
2756,黑面包
2756,黄油
2756,本地蛋类
2756,餐巾
2756,其他蔬菜
2756,面包卷
2756,香肠
2756,切片奶酪
2756,热带水果
2757,黄油
2757,蜡烛
2757,鸡
2757,猪肉
2758,一般饮料
2758,瓶装啤酒
2758,巧克力棉花糖
2758,冷冻餐饭
2758,冷冻蔬菜
2758,厨房毛巾
2758,猪肉
2758,马铃薯产品
2758,面包卷
2758,酸奶
2759,火腿
2759,面包卷
2759,购物袋
2759,苏打
2760,柑橘类水果
2760,碗碟
2760,本地蛋类
2760,人造黄油
2760,根茎类蔬菜
2761,水果/蔬菜汁
2761,意大利面
2761,糕点
2761,面包卷
2761,苏打
2761,特色巧克力
2762,报纸
2762,坚果/李子
2762,热带水果
2762,威化饼
2762,酸奶油
2762,全脂牛奶
2763,炼乳
2763,其他蔬菜
2763,面包卷
2763,购物袋
2763,酸奶油
2763,全脂牛奶
2764,报纸
2764,其他蔬菜
2764,白面包
2765,相片/膜
2766,瓶装水
2766,糖果
2766,冷冻蔬菜
2766,油
2766,猪肉
2766,卷装制品
2766,根茎类蔬菜
2766,热带水果
2766,超高温杀菌的牛奶
2766,酸奶油
2767,口香糖
2767,芥末
2767,糕点
2767,购物袋
2767,糖
2768,冷冻热狗肠
2769,面包卷
2769,苏打
2770,莓果
2770,炊具
2770,花卉种子
2771,相片/膜
2771,购物袋
2772,相片/膜
2773,瓶装啤酒
2773,瓶装水
2773,黄油
2773,凝乳
2773,一般清洁剂
2773,冷冻蔬菜
2773,盆栽
2773,购物袋
2773,全脂牛奶
2774,威化饼
2775,糖果
2775,奶油乳酪
2775,香肠
2775,购物袋
2775,切片奶酪
2776,发酵粉
2776,口香糖
2776,水果/蔬菜汁
2776,汉堡肉
2776,人造黄油
2776,其他蔬菜
2776,特制门锁
2776,糖
2776,甜食
2777,罐装啤酒
2778,其他蔬菜
2778,特色奶酪
2779,黑面包
2779,鸡
2779,狗粮
2779,冷冻蔬菜
2779,糖
2779,全脂牛奶
2780,口香糖
2780,冰淇淋
2781,发酵粉
2781,瓶装水
2781,黄油
2781,巧克力
2781,本地蛋类
2781,香草
2781,卫生用品
2781,猪肉
2781,面包卷
2781,根茎类蔬菜
2781,朗姆酒
2781,咸点心
2781,热带水果
2781,全脂牛奶
2782,黄油
2782,柑橘类水果
2782,其他蔬菜
2782,仁果类水果
2782,盐
2782,全脂牛奶
2782,酸奶
2783,冷冻餐饭
2783,意大利面
2783,糕点
2784,莓果
2784,鸡
2784,花卉种子
2784,火腿
2784,长面包
2784,一般肉类
2784,软奶酪
2784,特色奶酪
2784,热带水果
2785,罐头蔬菜
2785,汉堡肉
2785,硬奶酪
2785,意大利面
2786,口香糖
2786,其他饮料
2786,购物袋
2786,苏打
2786,起泡酒
2786,特色巧克力
2787,冷冻热狗肠
2787,根茎类蔬菜
2788,罐装啤酒
2789,冷冻餐饭
2789,购物袋
2789,苏打
2790,全脂牛奶
2791,其他饮料
2792,罐装啤酒
2793,根茎类蔬菜
2794,洋葱
2794,香肠
2795,罐装啤酒
2795,男性化妆品
2796,罐装啤酒
2796,咖啡
2796,牙齿保健用品
2796,电灯泡
2796,开胃酒
2796,报纸
2796,洋葱
2796,粉红葡萄酒
2796,水果奶油涂抹酱
2796,热带水果
2797,糕点
2797,苏打
2798,甜点
2798,火腿
2798,香肠
2799,罐装啤酒
2800,苏打
2801,罐装啤酒
2801,报纸
2802,猫食
2802,威化饼
2803,猫食
2803,咖啡
2803,牙齿保健用品
2803,人造黄油
2803,一般肉类
2803,其他蔬菜
2803,猪肉
2803,根茎类蔬菜
2803,香肠
2803,切片奶酪
2804,瓶装水
2804,苏打
2805,巧克力
2805,苏打
2806,面包卷
2807,猪肉
2808,冷冻餐饭
2809,苏打
2810,糕点
2810,苏打
2811,购物袋
2812,瓶装水
2812,黑面包
2813,酸奶
2814,瓶装啤酒
2815,腌菜
2815,仁果类水果
2815,面包卷
2815,威化饼
2815,全脂牛奶
2816,猫食
2816,冷冻餐饭
2816,冷冻蔬菜
2816,水果/蔬菜汁
2816,汉堡肉
2816,其他蔬菜
2817,长面包
2817,盆栽
2818,一般饮料
2818,本地蛋类
2818,水果/蔬菜汁
2818,火腿
2818,酸奶油
2819,黄油
2819,餐巾
2820,季节性商品
2820,购物袋
2820,全脂牛奶
2821,甜点
2822,相片/膜
2823,包装袋
2824,黑面包
2824,面包卷
2825,瓶装啤酒
2825,瓶装水
2825,黑面包
2825,水果/蔬菜汁
2825,报纸
2825,相片/膜
2825,苏打
2826,牛肉
2826,厨房毛巾
2826,人造黄油
2826,报纸
2826,其他蔬菜
2826,根茎类蔬菜
2826,咸点心
2826,特色巧克力
2826,威化饼
2827,甜点
2827,面包卷
2827,软奶酪
2828,其他饮料
2829,糖
2830,巧克力
2830,面包卷
2830,香肠
2830,苏打
2831,罐头鱼
2831,报纸
2831,全脂牛奶
2832,一般饮料
2832,本地蛋类
2832,成品
2832,糕点
2832,咸点心
2832,香肠
2833,罐装啤酒
2834,柑橘类水果
2834,冷冻甜点
2834,冷冻餐饭
2834,其他饮料
2834,面包卷
2834,热带水果
2835,瓶装啤酒
2835,烈酒
2835,粉红葡萄酒
2835,香肠
2836,报纸
2836,全脂牛奶
2837,风味蛋糕
2837,糕点
2837,仁果类水果
2837,购物袋
2837,特制门锁
2837,威化饼
2837,全脂牛奶
2838,瓶装啤酒
2838,冷冻热狗肠
2839,柑橘类水果
2839,全脂牛奶
2840,其他饮料
2841,牛肉
2841,黑面包
2841,糖果
2841,冷冻热狗肠
2841,人造黄油
2841,苏打
2842,巧克力
2842,餐巾
2843,莓果
2843,保鲜膜/袋
2843,凝乳
2843,甜点
2843,一般清洁剂
2843,葡萄
2843,火腿
2843,蜜糖
2843,人造黄油
2843,餐巾
2843,其他蔬菜
2843,仁果类水果
2843,面包卷
2843,特色巧克力
2843,热带水果
2843,酸奶
2844,瓶装啤酒
2844,黑面包
2844,冷冻热狗肠
2845,黑面包
2846,面包卷
2846,威化饼
2846,白面包
2847,风味蛋糕
2847,仁果类水果
2847,咸点心
2847,特制门锁
2847,面包干
2848,黑面包
2848,风味蛋糕
2848,长面包
2848,人造黄油
2848,面包卷
2848,根茎类蔬菜
2848,香肠
2848,苏打
2848,全脂牛奶
2849,面包卷
2849,根茎类蔬菜
2849,全脂牛奶
2850,黑面包
2850,烈酒
2850,猪肉
2850,盐
2850,购物袋
2851,面包卷
2851,特制门锁
2851,威化饼
2851,全脂牛奶
2851,酸奶
2852,一般饮料
2853,本地蛋类
2853,报纸
2853,热带水果
2854,特色巧克力
2855,糕点
2856,猫食
2857,一般饮料
2857,罐头鱼
2857,鸡
2857,柑橘类水果
2857,水果/蔬菜汁
2857,冰淇淋
2857,即食食品
2857,报纸
2857,其他蔬菜
2857,粉红葡萄酒
2857,白饭
2857,根茎类蔬菜
