transID,cumid,time,amount,type_label,type
3777,20003,15MAY09:17:04:11,269,正常,Normal
12325,20003,04JUL09:20:20:37,249,正常,Normal
13263,20003,11JUL09:14:04:43,369,正常,Normal
13327,20003,11JUL09:17:31:20,269,正常,Normal
23325,20003,27SEP09:16:02:09,332,特价,Special_offer
30015,20003,19MAR10:16:25:33,30,正常,Normal
42225,20003,02JUL10:19:40:32,0,赠送,Presented
43998,20003,11JUL10:16:17:33,0,赠送,Presented
41071,20003,26JUN10:16:24:06,0,赠送,Presented
48903,20003,09AUG10:21:43:10,0,赠送,Presented
4581,20003,18MAY09:13:32:41,224,正常,Normal
6727,20003,28MAY09:13:11:26,30,正常,Normal
53566,20003,24SEP10:20:10:38,0,赠送,Presented
18659,20003,15AUG09:12:06:22,332,特价,Special_offer
25366,20003,22OCT09:16:25:18,120,正常,Normal
8998,20004,12JUN09:18:42:16,249,正常,Normal
25230,20004,18OCT09:16:36:36,14,正常,Normal
31734,20004,02MAY10:20:16:49,269,正常,Normal
37929,20004,11JUN10:19:33:27,0,赠送,Presented
44982,20004,17JUL10:13:52:26,399,正常,Normal
51099,20004,30AUG10:12:01:56,399,正常,Normal
44031,20004,11JUL10:17:36:28,0,赠送,Presented
18304,20004,12AUG09:19:31:00,18,正常,Normal
18380,20004,13AUG09:15:36:33,0,赠送,Presented
20303,20004,25AUG09:18:07:30,2,正常,Normal
21010,20004,02SEP09:14:33:09,0,赠送,Presented
33626,20004,18MAY10:13:59:14,431,正常,Normal
35218,20004,27MAY10:12:26:42,0,赠送,Presented
35837,20004,31MAY10:15:56:31,359,正常,Normal
38456,20004,14JUN10:17:45:32,249,正常,Normal
46245,20004,24JUL10:16:02:48,449,正常,Normal
50241,20004,20AUG10:21:22:19,244,正常,Normal
17344,20004,05AUG09:20:23:05,239,正常,Normal
34540,20004,23MAY10:14:06:07,224,正常,Normal
22073,20005,12SEP09:21:30:30,1,正常,Normal
27727,20005,12JAN10:19:58:43,0,赠送,Presented
33752,20005,19MAY10:17:42:35,0,赠送,Presented
34109,20005,21MAY10:18:16:06,0,赠送,Presented
36000,20005,01JUN10:17:14:03,359,正常,Normal
37887,20005,11JUN10:13:27:22,18,正常,Normal
40526,20005,23JUN10:17:20:25,249,正常,Normal
51254,20005,31AUG10:16:07:14,150,正常,Normal
32304,20005,07MAY10:17:32:19,449,正常,Normal
47842,20005,02AUG10:22:35:37,0,赠送,Presented
50725,20005,25AUG10:18:55:04,-349,退货,returned_goods
13382,20005,11JUL09:20:32:45,239,正常,Normal
15297,20005,24JUL09:17:27:35,249,正常,Normal
27328,20005,03JAN10:19:28:30,120,特价,Special_offer
33380,20005,16MAY10:18:42:21,0,赠送,Presented
34317,20005,22MAY10:16:29:15,20,正常,Normal
45802,20005,21JUL10:20:15:18,249,正常,Normal
44645,20005,15JUL10:10:27:42,249,正常,Normal
17626,20005,07AUG09:18:18:45,239,正常,Normal
30612,20005,06APR10:14:14:47,349,正常,Normal
40961,20005,25JUN10:20:10:52,0,赠送,Presented
24807,20006,12OCT09:11:44:36,72,正常,Normal
3601,20006,15MAY09:14:15:05,206,正常,Normal
26475,20006,05DEC09:12:03:59,-2,退货,returned_goods
26881,20006,25DEC09:15:30:10,30,正常,Normal
45034,20006,17JUL10:17:47:10,339,正常,Normal
45436,20006,19JUL10:15:34:27,100,正常,Normal
45557,20006,19JUL10:21:38:54,0,赠送,Presented
52938,20006,19SEP10:11:27:30,0,赠送,Presented
38493,20006,14JUN10:19:07:28,0,赠送,Presented
51078,20006,29AUG10:20:39:34,221,正常,Normal
51387,20006,01SEP10:20:03:25,270,正常,Normal
53222,20006,22SEP10:16:37:15,0,赠送,Presented
18563,20006,14AUG09:18:54:57,239,正常,Normal
18617,20006,15AUG09:09:16:13,242,特价,Special_offer
23917,20006,03OCT09:12:57:38,319,正常,Normal
24611,20006,11OCT09:20:03:58,2,正常,Normal
29236,20006,20FEB10:18:05:21,279,正常,Normal
47892,20006,03AUG10:11:11:20,279,正常,Normal
51924,20006,08SEP10:14:38:24,0,赠送,Presented
44689,20006,15JUL10:11:40:50,0,赠送,Presented
24512,20006,10OCT09:17:08:09,2,正常,Normal
25681,20006,29OCT09:14:44:11,0,赠送,Presented
30905,20006,14APR10:14:55:35,249,正常,Normal
32145,20006,05MAY10:18:18:10,269,正常,Normal
35900,20006,31MAY10:18:34:13,30,正常,Normal
37000,20006,06JUN10:15:31:13,473.1,正常,Normal
9827,20007,17JUN09:21:14:23,30,正常,Normal
10690,20007,23JUN09:19:39:20,2,正常,Normal
12104,20007,03JUL09:16:38:10,249,正常,Normal
14877,20007,21JUL09:19:36:06,249,正常,Normal
15613,20007,26JUL09:11:29:15,249,正常,Normal
24336,20007,08OCT09:17:39:00,1,正常,Normal
24693,20007,11OCT09:21:43:35,149,特价,Special_offer
26243,20007,21NOV09:21:58:51,2,正常,Normal
26445,20007,04DEC09:13:45:07,242,退货,returned_goods
29117,20007,17FEB10:16:07:04,279,正常,Normal
30742,20007,10APR10:15:19:46,2,正常,Normal
32873,20007,12MAY10:22:05:03,0,赠送,Presented
36945,20007,06JUN10:12:24:09,28,正常,Normal
38518,20007,14JUN10:20:47:11,359,正常,Normal
40283,20007,22JUN10:12:52:05,0,赠送,Presented
41039,20007,26JUN10:14:31:53,0,赠送,Presented
44968,20007,17JUL10:10:36:44,0,赠送,Presented
52091,20007,10SEP10:10:09:17,359,正常,Normal
44883,20007,16JUL10:17:10:16,269,正常,Normal
14470,20007,18JUL09:21:19:54,0,赠送,Presented
26114,20007,14NOV09:19:49:49,0,赠送,Presented
36523,20007,03JUN10:20:06:39,0,赠送,Presented
37579,20007,09JUN10:12:34:07,0,赠送,Presented
47992,20007,03AUG10:19:22:07,209,正常,Normal
49766,20007,16AUG10:21:02:54,150,正常,Normal
50870,20007,27AUG10:17:58:04,0,赠送,Presented
15644,20007,26JUL09:13:35:40,269,正常,Normal
16221,20007,30JUL09:11:37:10,0,赠送,Presented
27447,20007,06JAN10:17:46:26,0,赠送,Presented
28048,20007,20JAN10:13:32:31,80,正常,Normal
33616,20007,18MAY10:12:37:29,0,赠送,Presented
3896,20008,15MAY09:17:57:50,249,正常,Normal
9855,20008,18JUN09:12:31:53,239,正常,Normal
20090,20008,23AUG09:17:26:43,24,特价,Special_offer
20361,20008,26AUG09:12:58:24,239,正常,Normal
28917,20008,12FEB10:12:47:19,-209,退货,returned_goods
33395,20008,16MAY10:19:43:24,0,赠送,Presented
36624,20008,04JUN10:19:19:05,0,赠送,Presented
41011,20008,26JUN10:13:38:17,0,赠送,Presented
41294,20008,27JUN10:16:40:09,0,赠送,Presented
50852,20008,27AUG10:14:47:02,150,正常,Normal
52774,20008,17SEP10:15:30:46,100,正常,Normal
52804,20008,17SEP10:21:20:45,239,正常,Normal
38603,20008,15JUN10:15:14:20,399,正常,Normal
39864,20008,20JUN10:13:58:03,414,正常,Normal
48935,20008,10AUG10:17:34:52,307,正常,Normal
51362,20008,01SEP10:17:03:22,359,正常,Normal
52441,20008,13SEP10:12:13:29,0,赠送,Presented
4597,20008,18MAY09:13:43:15,89,正常,Normal
4928,20008,19MAY09:12:58:41,0,赠送,Presented
17266,20008,05AUG09:13:46:35,0,赠送,Presented
24252,20008,07OCT09:18:12:13,369,正常,Normal
25704,20008,29OCT09:21:54:24,39,正常,Normal
41876,20008,30JUN10:13:55:58,0,赠送,Presented
50747,20008,25AUG10:20:41:07,70,正常,Normal
27875,20008,17JAN10:16:59:45,195,正常,Normal
29418,20008,27FEB10:15:41:41,180,正常,Normal
25737,20009,30OCT09:20:21:03,35,正常,Normal
3725,20009,15MAY09:16:27:11,224,正常,Normal
12139,20009,03JUL09:19:29:10,269,正常,Normal
14514,20009,19JUL09:11:00:22,249,正常,Normal
36469,20009,03JUN10:13:03:31,249,正常,Normal
39694,20009,19JUN10:16:14:00,0,赠送,Presented
52659,20009,15SEP10:20:05:45,225,正常,Normal
4328,20009,16MAY09:20:20:30,0,赠送,Presented
5217,20009,19MAY09:15:35:53,2,正常,Normal
15957,20009,27JUL09:21:26:01,-28,退货,returned_goods
16026,20009,28JUL09:18:24:00,249,正常,Normal
31461,20009,29APR10:16:34:38,299,正常,Normal
33082,20009,14MAY10:13:37:02,249,正常,Normal
39985,20009,20JUN10:19:31:32,0,赠送,Presented
43623,20009,09JUL10:19:07:10,296,正常,Normal
44372,20009,12JUL10:16:24:36,0,赠送,Presented
21739,20009,09SEP09:14:17:09,2,正常,Normal
25947,20009,07NOV09:18:24:38,332,正常,Normal
28263,20009,24JAN10:13:35:12,35,正常,Normal
32070,20009,05MAY10:10:43:09,349,正常,Normal
23885,20010,02OCT09:20:36:53,72,特价,Special_offer
3719,20010,15MAY09:16:24:29,224,正常,Normal
25211,20010,18OCT09:13:16:42,332,正常,Normal
28909,20010,11FEB10:19:59:41,0,赠送,Presented
28982,20010,13FEB10:11:22:23,279,正常,Normal
30438,20010,02APR10:09:48:29,399,正常,Normal
36234,20010,01JUN10:21:51:54,431,正常,Normal
43777,20010,10JUL10:12:19:51,0,赠送,Presented
52925,20010,18SEP10:20:18:44,0,赠送,Presented
53268,20010,22SEP10:19:07:13,180,正常,Normal
36813,20010,05JUN10:18:13:07,0,赠送,Presented
42357,20010,03JUL10:17:41:24,399,正常,Normal
9320,20010,14JUN09:13:54:48,0,赠送,Presented
28677,20010,04FEB10:18:38:01,0,赠送,Presented
32828,20010,12MAY10:17:53:40,299,正常,Normal
33229,20010,15MAY10:16:57:12,-399,退货,returned_goods
35721,20010,30MAY10:17:53:41,0,赠送,Presented
36796,20010,05JUN10:16:45:48,0,赠送,Presented
46019,20010,23JUL10:12:20:23,209,正常,Normal
20550,20010,27AUG09:20:41:47,0,赠送,Presented
25505,20010,25OCT09:16:48:47,100,正常,Normal
37650,20010,09JUN10:18:30:03,399,正常,Normal
40346,20010,22JUN10:15:41:16,299,正常,Normal
10814,20011,24JUN09:20:27:30,249,正常,Normal
12412,20011,05JUL09:14:17:47,239,正常,Normal
27124,20011,01JAN10:15:43:11,295,正常,Normal
27138,20011,01JAN10:16:06:46,193,特价,Special_offer
28706,20011,06FEB10:16:32:05,279,正常,Normal
30634,20011,07APR10:19:52:34,0,赠送,Presented
33848,20011,20MAY10:16:25:25,0,赠送,Presented
37298,20011,07JUN10:17:16:52,0,赠送,Presented
39557,20011,18JUN10:20:32:51,399,正常,Normal
41968,20011,30JUN10:21:39:30,299,正常,Normal
50742,20011,25AUG10:19:42:53,261,正常,Normal
5811,20011,22MAY09:19:01:15,269,正常,Normal
6863,20011,28MAY09:18:35:36,229,正常,Normal
12680,20011,07JUL09:15:57:54,229,正常,Normal
19204,20011,17AUG09:15:24:59,28,特价,Special_offer
19286,20011,18AUG09:10:14:16,224,特价,Special_offer
26767,20011,24DEC09:08:32:40,140,正常,Normal
33570,20011,17MAY10:15:30:42,0,赠送,Presented
37663,20011,09JUN10:19:21:08,0,赠送,Presented
43584,20011,09JUL10:18:39:13,0,赠送,Presented
52382,20011,12SEP10:18:23:47,0,赠送,Presented
27772,20011,14JAN10:15:49:50,8,正常,Normal
29584,20011,03MAR10:17:11:54,499,正常,Normal
35174,20011,26MAY10:18:25:47,0,赠送,Presented
37739,20012,10JUN10:12:20:21,329,正常,Normal
48064,20012,04AUG10:10:19:17,269,正常,Normal
38681,20012,15JUN10:18:19:22,314,正常,Normal
4673,20012,18MAY09:14:32:53,-359,退货,returned_goods
24351,20012,08OCT09:21:27:20,14,特价,Special_offer
26677,20012,18DEC09:16:27:55,185,正常,Normal
28045,20012,20JAN10:13:25:03,0,赠送,Presented
34855,20012,24MAY10:20:35:16,249,正常,Normal
40779,20012,25JUN10:14:39:04,314,正常,Normal
13419,20012,12JUL09:10:48:44,598,正常,Normal
19374,20012,18AUG09:21:00:26,0,赠送,Presented
24401,20012,09OCT09:18:46:55,156,正常,Normal
42236,20012,02JUL10:20:52:35,349,正常,Normal
23503,20013,29SEP09:19:16:34,60,特价,Special_offer
36786,20013,05JUN10:15:51:19,132,正常,Normal
12566,20013,06JUL09:11:59:31,3,正常,Normal
15570,20013,25JUL09:21:58:03,224,正常,Normal
20011,20013,23AUG09:12:34:36,359,特价,Special_offer
20501,20013,27AUG09:15:26:47,1,正常,Normal
27956,20013,19JAN10:15:02:19,22,正常,Normal
31654,20013,01MAY10:19:43:53,349,正常,Normal
42438,20013,03JUL10:21:28:56,0,赠送,Presented
36369,20013,02JUN10:14:05:27,349,正常,Normal
43195,20013,07JUL10:18:50:48,279,正常,Normal
45287,20013,18JUL10:21:42:29,191,正常,Normal
4894,20013,19MAY09:12:11:07,319,正常,Normal
5022,20013,19MAY09:13:47:42,30,正常,Normal
8627,20013,10JUN09:13:04:59,0,赠送,Presented
15945,20013,27JUL09:20:44:21,0,赠送,Presented
24425,20013,10OCT09:08:57:59,229,特价,Special_offer
29567,20013,03MAR10:10:28:46,0,赠送,Presented
30800,20013,11APR10:13:04:10,0,赠送,Presented
34259,20013,22MAY10:14:22:37,0,赠送,Presented
29211,20013,19FEB10:20:10:42,0,赠送,Presented
32072,20013,05MAY10:10:43:09,299,正常,Normal
33473,20013,17MAY10:12:57:40,0,赠送,Presented
3847,20014,15MAY09:17:38:58,249,正常,Normal
5708,20014,21MAY09:14:33:09,-249,退货,returned_goods
9521,20014,15JUN09:14:29:21,-299,退货,returned_goods
26268,20014,23NOV09:16:09:11,79,正常,Normal
29377,20014,24FEB10:15:49:31,0,赠送,Presented
48063,20014,04AUG10:10:19:17,314,正常,Normal
4719,20014,18MAY09:15:25:37,359,正常,Normal
4903,20014,19MAY09:12:12:02,269,正常,Normal
15955,20014,27JUL09:21:22:48,239,正常,Normal
17837,20014,09AUG09:10:42:15,0,赠送,Presented
24097,20014,05OCT09:13:44:45,369,正常,Normal
26786,20014,24DEC09:08:38:28,140,正常,Normal
30708,20014,09APR10:16:59:14,399,正常,Normal
31303,20014,26APR10:19:21:45,249,正常,Normal
38445,20014,14JUN10:17:38:38,0,赠送,Presented
40531,20014,23JUN10:18:41:39,-279,退货,returned_goods
48595,20014,08AUG10:14:12:16,209,正常,Normal
25579,20014,26OCT09:16:26:35,149,正常,Normal
32183,20014,06MAY10:13:19:02,249,正常,Normal
34365,20014,22MAY10:19:23:28,0,赠送,Presented
39163,20014,17JUN10:19:34:45,0,赠送,Presented
39220,20015,18JUN10:09:43:59,-90,退货,returned_goods
8418,20015,08JUN09:16:53:10,199,正常,Normal
18715,20015,15AUG09:14:31:34,1.6,特价,Special_offer
19293,20015,18AUG09:11:31:48,224,特价,Special_offer
19367,20015,18AUG09:20:22:16,28,特价,Special_offer
24548,20015,10OCT09:21:32:42,100,特价,Special_offer
25664,20015,28OCT09:21:39:54,120,正常,Normal
26492,20015,05DEC09:17:30:15,0,赠送,Presented
26531,20015,08DEC09:18:25:46,2,正常,Normal
27127,20015,01JAN10:15:45:09,367,正常,Normal
35264,20015,27MAY10:16:41:23,0,赠送,Presented
41899,20015,30JUN10:15:46:17,0,赠送,Presented
50372,20015,21AUG10:21:40:08,399,正常,Normal
50614,20015,24AUG10:21:16:47,0,赠送,Presented
52101,20015,10SEP10:12:20:46,150,正常,Normal
4671,20015,18MAY09:14:30:59,45,正常,Normal
4912,20015,19MAY09:12:14:53,199,正常,Normal
5211,20015,19MAY09:15:33:32,249,正常,Normal
5237,20015,19MAY09:15:43:20,329,正常,Normal
21264,20015,05SEP09:14:26:09,269,正常,Normal
24657,20015,11OCT09:20:35:56,100,特价,Special_offer
44785,20015,15JUL10:21:19:33,279,正常,Normal
50439,20015,22AUG10:21:33:18,359,正常,Normal
18187,20015,11AUG09:20:10:12,19,正常,Normal
20416,20015,26AUG09:18:33:03,0,赠送,Presented
23789,20015,02OCT09:11:15:05,0,赠送,Presented
37808,20015,10JUN10:19:56:09,0,赠送,Presented
39413,20015,18JUN10:16:23:47,0,赠送,Presented
3546,20016,15MAY09:13:56:53,269,正常,Normal
4031,20016,15MAY09:18:53:55,199,正常,Normal
30233,20016,28MAR10:20:22:12,383,正常,Normal
32008,20016,04MAY10:16:46:40,224,正常,Normal
38918,20016,16JUN10:17:08:27,224,正常,Normal
44519,20016,13JUL10:20:32:11,0,赠送,Presented
46234,20016,24JUL10:15:59:01,0,赠送,Presented
53210,20016,22SEP10:15:41:49,0,赠送,Presented
4981,20016,19MAY09:13:31:38,2,正常,Normal
29792,20016,10MAR10:18:05:34,279,正常,Normal
47084,20016,29JUL10:12:56:31,0,赠送,Presented
21140,20016,04SEP09:10:55:12,45,正常,Normal
27430,20016,05JAN10:21:28:54,100,正常,Normal
28266,20016,24JAN10:13:39:01,-261,退货,returned_goods
28985,20016,13FEB10:11:47:39,279,正常,Normal
7437,20017,31MAY09:17:48:51,-2,退货,returned_goods
7702,20017,03JUN09:16:35:02,79,正常,Normal
23588,20017,30SEP09:18:15:45,359,正常,Normal
24266,20017,07OCT09:20:45:31,-299,退货,returned_goods
28908,20017,11FEB10:18:31:12,15,正常,Normal
29544,20017,02MAR10:19:55:48,-100,退货,returned_goods
30479,20017,03APR10:14:03:26,0,赠送,Presented
32741,20017,11MAY10:14:53:53,-449,退货,returned_goods
33329,20017,16MAY10:09:56:56,224,正常,Normal
36956,20017,06JUN10:13:09:02,426,正常,Normal
37735,20017,10JUN10:10:59:28,299,正常,Normal
40175,20017,21JUN10:16:25:04,249,正常,Normal
42464,20017,04JUL10:12:52:26,0,赠送,Presented
44032,20017,11JUL10:17:44:41,-269,退货,returned_goods
52612,20017,15SEP10:13:53:43,209,正常,Normal
4669,20017,18MAY09:14:30:40,224,正常,Normal
26620,20017,14DEC09:15:55:09,215,正常,Normal
30853,20017,12APR10:17:38:21,0,赠送,Presented
33526,20017,17MAY10:14:38:01,314,正常,Normal
38241,20017,13JUN10:17:28:31,299,正常,Normal
46463,20017,25JUL10:16:57:38,139,正常,Normal
49045,20017,11AUG10:21:05:05,261,正常,Normal
51813,20017,07SEP10:16:02:47,0,赠送,Presented
52253,20017,11SEP10:15:19:15,0,赠送,Presented
27597,20017,09JAN10:19:33:04,119,正常,Normal
27782,20017,14JAN10:16:29:18,0,赠送,Presented
34404,20017,22MAY10:21:09:44,18,正常,Normal
35052,20017,25MAY10:21:33:48,349,正常,Normal
40073,20017,21JUN10:10:29:29,404,正常,Normal
8242,20018,07JUN09:16:10:21,3,正常,Normal
11513,20018,29JUN09:12:04:20,2,正常,Normal
20985,20018,01SEP09:20:40:46,2,正常,Normal
30217,20018,28MAR10:20:02:54,449,正常,Normal
37543,20018,08JUN10:21:30:17,-399,退货,returned_goods
39922,20018,20JUN10:16:20:12,269,正常,Normal
42466,20018,04JUL10:13:16:31,0,赠送,Presented
44942,20018,16JUL10:20:55:42,223,正常,Normal
45559,20018,19JUL10:21:40:27,0,赠送,Presented
47016,20018,28JUL10:20:51:22,296,正常,Normal
49568,20018,15AUG10:20:38:39,143,正常,Normal
51762,20018,06SEP10:20:07:24,120,正常,Normal
52088,20018,10SEP10:10:02:44,80,正常,Normal
52323,20018,12SEP10:12:53:29,0,赠送,Presented
52330,20018,12SEP10:13:04:40,0,赠送,Presented
52440,20018,13SEP10:11:53:25,10,正常,Normal
53018,20018,20SEP10:14:56:05,203,正常,Normal
14215,20018,17JUL09:19:25:00,36,正常,Normal
24479,20018,10OCT09:10:16:06,160,特价,Special_offer
27376,20018,04JAN10:19:09:46,130,正常,Normal
30157,20018,25MAR10:17:27:33,299,正常,Normal
31661,20018,01MAY10:20:14:07,0,赠送,Presented
46644,20018,27JUL10:10:26:50,174,正常,Normal
16180,20018,29JUL09:20:31:34,249,正常,Normal
28160,20018,22JAN10:15:57:38,155,正常,Normal
38169,20018,12JUN10:21:25:43,236,正常,Normal
40928,20018,25JUN10:19:37:13,0,赠送,Presented
25736,20019,30OCT09:20:21:03,100,正常,Normal
3339,20019,15MAY09:09:13:10,159,正常,Normal
7116,20019,29MAY09:19:21:42,30,正常,Normal
8117,20019,06JUN09:19:36:40,249,正常,Normal
9108,20019,13JUN09:14:26:40,399,正常,Normal
11726,20019,30JUN09:18:27:15,199,正常,Normal
13190,20019,10JUL09:21:55:45,469,正常,Normal
16717,20019,01AUG09:21:47:32,2,正常,Normal
23086,20019,24SEP09:11:02:37,1,正常,Normal
32424,20019,08MAY10:21:47:53,0,赠送,Presented
40757,20019,25JUN10:14:28:10,449,正常,Normal
46279,20019,24JUL10:18:09:29,0,赠送,Presented
50613,20019,24AUG10:21:15:56,143,正常,Normal
52713,20019,16SEP10:18:00:48,0,赠送,Presented
15361,20019,24JUL09:21:01:56,299,正常,Normal
35287,20019,27MAY10:21:16:24,307,正常,Normal
38437,20019,14JUN10:17:33:58,399,正常,Normal
46725,20019,27JUL10:14:09:41,-319,退货,returned_goods
49548,20019,15AUG10:19:43:43,0,赠送,Presented
25929,20019,06NOV09:19:24:07,10,正常,Normal
26306,20019,25NOV09:18:47:58,161,正常,Normal
33938,20019,20MAY10:19:43:26,359,正常,Normal
23745,20020,01OCT09:19:52:04,72,特价,Special_offer
4004,20020,15MAY09:18:44:39,199,正常,Normal
5736,20020,21MAY09:20:02:59,249,正常,Normal
9084,20020,13JUN09:13:14:04,-249,退货,returned_goods
14854,20020,21JUL09:18:10:10,399,正常,Normal
30327,20020,30MAR10:14:30:57,349,正常,Normal
34393,20020,22MAY10:20:36:40,314,正常,Normal
41063,20020,26JUN10:15:59:05,0,赠送,Presented
42506,20020,04JUL10:18:11:51,349,正常,Normal
43526,20020,09JUL10:14:30:35,279,正常,Normal
50949,20020,28AUG10:16:06:37,0,赠送,Presented
52946,20020,19SEP10:14:27:12,125,正常,Normal
31929,20020,04MAY10:14:45:47,449,正常,Normal
24783,20020,12OCT09:11:02:44,109,特价,Special_offer
33072,20020,14MAY10:13:30:33,0,赠送,Presented
45672,20020,20JUL10:21:16:38,299,正常,Normal
24327,20020,08OCT09:14:47:50,18,正常,Normal
25707,20020,30OCT09:09:29:27,0,赠送,Presented
14704,20021,20JUL09:11:39:30,2,正常,Normal
18136,20021,11AUG09:15:46:09,249,正常,Normal
21994,20021,12SEP09:14:32:14,174,特价,Special_offer
25307,20021,20OCT09:14:36:47,161,正常,Normal
25785,20021,01NOV09:12:02:25,332,正常,Normal
28202,20021,23JAN10:17:40:41,0,赠送,Presented
28399,20021,27JAN10:21:13:11,399,正常,Normal
28901,20021,11FEB10:17:15:00,349,正常,Normal
29152,20021,18FEB10:17:25:52,0,赠送,Presented
34985,20021,25MAY10:16:20:22,0,赠送,Presented
41673,20021,29JUN10:11:17:57,249,正常,Normal
42273,20021,02JUL10:21:55:15,349,正常,Normal
44506,20021,13JUL10:19:05:54,0,赠送,Presented
45608,20021,20JUL10:18:00:21,449,正常,Normal
26784,20021,24DEC09:08:32:40,140,正常,Normal
46967,20021,28JUL10:16:28:21,174,正常,Normal
47894,20021,03AUG10:11:12:19,-314,退货,returned_goods
50684,20021,25AUG10:17:07:40,359,正常,Normal
52270,20021,11SEP10:18:01:23,0,赠送,Presented
28338,20021,25JAN10:20:28:38,9,正常,Normal
29402,20021,25FEB10:18:59:12,175,正常,Normal
30202,20021,28MAR10:13:21:56,0,赠送,Presented
39218,20022,18JUN10:09:43:59,-132,退货,returned_goods
3347,20022,15MAY09:09:19:18,1,正常,Normal
9992,20022,19JUN09:18:24:15,18,正常,Normal
10720,20022,23JUN09:21:18:27,299,正常,Normal
21114,20022,03SEP09:20:26:10,329,正常,Normal
21554,20022,08SEP09:17:18:48,12,正常,Normal
23428,20022,28SEP09:18:51:44,2,正常,Normal
24197,20022,06OCT09:21:19:48,125,特价,Special_offer
24286,20022,07OCT09:21:39:45,185,特价,Special_offer
24388,20022,08OCT09:22:19:53,-100,退货,returned_goods
26826,20022,24DEC09:18:44:51,0,赠送,Presented
