application_id,vehicle_year,vehicle_make,bankruptcy_ind,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,fico_score,purch_price,msrp,down_pyt,loan_term,loan_amt,ltv,tot_income,veh_mileage,used_ind
24536631,1994,CHEVROLET,N,3,23,91,5,4,1849,5357,35,650,10687,11000,1000,36,9687,88,2833.33,126,1
24562121,1999,BUICK,N,0,11,53,5,2,1147,1239,93,643,16500,16500,0,60,16500,100,4465,100,1
24568486,1997,MERCURY,N,5,13,165,5,4,2778,7503,37,685,16725,15150,0,60,16725,110,1438,63368,1
24641425,2000,CHRYSLER,N,6,40,271,18,14,39838,56496,71,516,23271,19565,3706,60,19565,100,7267,1,0
24664120,2000,FORD,Y,6,19,185,,4,3144,21200,15,730,14712.06,15979,800,66,12912.06,81,2000,10,0
24664585,2000,DODGE,N,1,28,149,4,3,3089,28610,11,710,20469,22400,0,66,20469,91,1827,28,0
24709327,1991,JAGUAR,N,3,7,69,,3,10104,14816,68,611,5900,6500,1000,36,4900,75,3750,80000,1
24722968,2000,DODGE,N,13,30,150,14,1,799,0,0,738,30330.54,32125,2500,66,27830.54,87,7583,1,0
24729822,2000,FORD,N,0,5,144,,1,73,1600,5,765,19028.5,19997,1000,66,18028.5,90,1200,1,0
24746924,1995,CHEVY,N,5,8,102,2,1,238,429,55,616,18950,16200,2800,48,16150,100,3500,61000,1
24750365,1997,FORD,N,0,6,129,2,1,228,500,46,739,25298.5,19975,1000,60,22298.5,112,2509,56267,1
24784298,1996,CHEVROLET,N,0,43,147,5,3,6581,28386,23,711,8577.5,8400,1000,60,7516.22,89,6116.67,62,1
24803077,1995,FORD,N,0,15,71,13,12,14699,16577,89,623,13107,11375,200,42,10040.21,88,2300,54525,1
24831660,1997,TOYOTA,N,9,20,164,8,3,7835,14913,53,612,21113.7,20200,1000,54,20113.7,100,9333.33,48200,1
24836611,1994,CHEVROLET,N,0,2,18,,,,,0,643,7767,7800,0,36,7403,95,1280,68932,1
24838884,2000,VW,N,0,22,161,3,1,67,4800,1,769,17995,17995,5000,66,11895,66,2750,1,0
24851620,2000,CHEVY,N,3,25,162,7,4,3911,15890,25,715,15530,14790,0,60,15530,105,7083.33,1,0
24858575,1997,OLDS,N,0,12,123,5,2,1085,6983,16,792,18715,18500,0,60,17115,93,10000,44000,1
24861385,1997,NISSAN,N,0,3,46,1,1,39,1240,3,607,20000,21150,0,54,20000,95,2189,40000,1
24882362,1997,TOYOTA,N,1,32,86,13,6,3167,51300,6,698,18100,19600,0,66,16500,84,5666.67,49000,1
24884629,2000,JEEP,N,24,52,375,11,7,12965,16196,80,551,21000,25000,0,48,21000,84,14583.33,15,0
24885500,1997,FPRD,N,4,20,280,7,1,624,600,104,614,20244,20525,0,60,20244,99,6787.5,30000,1
25005103,2000,JEEP,N,5,11,63,4,2,5499,4948,111,634,24164.28,26495,2164.28,63,22352,84,3800,16,0
25033559,2000,FORD,N,0,3,57,3,1,1457,4700,31,716,14813,15279,700,66,13113,86,850,1,0
25060632,1999,FORD,N,3,16,150,8,6,25500,22220,115,691,37945,41825,400,63,37545,90,7749.33,25,1
25076732,1998,CHEVY,,0,2,57,,0,0,0,0,,12300,12000,3500,60,8800,73,1083.33,30000,1
25090277,2000,HONDA,N,1,9,93,4,2,861,1007,86,689,16590,16045,1583.25,60,15006.75,94,6400,25,0
25098918,1996,GMC,N,0,3,47,2,1,41,481,9,759,17544,15500,1500,54,16044,104,2166.67,69000,1
25241657,1997,CHEVY,N,1,38,196,9,5,16008,20716,77,620,12523,13200,0,54,12523,95,2193,42680,1
25241942,1996,PONTIAC,N,2,13,92,4,2,1376,4371,31,691,9334,9900,0,54,9334,94,4333.33,66828,1
25293812,1999,GMC,N,0,13,258,2,0,0,10100,0,779,37797,41799,12700,72,25097,60,12333.33,1,0
25313530,2000,CHEVROLET,N,0,20,88,10,3,9791,10700,92,613,20325,18635,1690,60,18635,100,4416.66,1,0
25356029,1997,CADILLAC,N,1,11,48,,4,1035,7590,14,,20300,21000,0,36,20300,97,2400,35364,1
25434437,1997,FORD,Y,13,29,114,6,3,3501,5641,62,618,18500,18500,0,60,18500,100,1504,63000,1
25472740,1999,CHRYSLER,N,1,21,188,10,5,16886,19787,85,680,31894,26125,3294,66,28600,109,7000,1,1
25507815,1999,DODGE,N,1,4,73,3,2,284,1000,28,648,25600,22650,0,60,19600,87,2200,15380,1
25510145,1996,CHEVROLET,N,2,19,111,,1,7240,19000,38,666,15000,15150,2000,48,13000,86,3500,60000,1
25521335,1999,CHEVY,N,0,3,19,,2,581,281,207,673,11800,9500,2100,60,9700,102,1895.67,11,1
25556373,1999,DODGE,N,0,8,117,,3,1925,10463,18,763,27800,28000,0,36,27800,99,4500,10,1
25572118,2000,CHEVY,Y,5,13,296,7,2,373,4158,9,677,25528,25004,500,60,8650,35,1916.67,1,0
25572365,1997,MERCURY,N,0,29,140,4,2,379,14987,3,765,15832.08,15000,1500,60,14332.08,96,6100,31608,1
25667637,2000,CHEV,N,1,2,133,,,,,0,625,28598.74,27842,0,60,22081.74,79,2665,18,0
25667778,1997,FORD,N,0,9,58,8,4,5881,6186,95,630,24690,19175,4690,60,21000,110,4666,46000,1
25696012,1995,FORD,,0,1,3,,1,1019,1900,54,,11000,10900,1500,42,9500,87,1833.33,60000,1
25697297,0,,N,0,18,140,7,5,10947,52600,21,726,7300,7099,0,60,7300,103,3000,0,0
25702193,1999,FORD,N,6,25,156,7,6,3972,6800,58,598,21490.25,20895,4750,60,16740.25,80,3833.33,0,0
25722705,1997,SATURN,N,3,28,255,12,8,19538,33200,59,649,11724,11225,0,60,10624,95,3500,47150,1
25724583,1995,EAGLE,N,0,7,27,5,3,1394,2598,54,673,7800,8350,0,54,7800,93,1000,22000,1
25740651,1996,CHEVROLET,N,0,5,15,4,2,657,1845,36,637,13100,13100,0,54,13100,100,1935,47000,1
25748760,2000,FORD,N,1,8,146,3,1,3424,7200,48,633,20945.5,20165,810,72,16935.5,84,1185,1,0
25752157,1996,TOYOTA,Y,2,13,179,6,4,9451,13760,69,647,17530,15500,500,48,15459,100,5272,35854,1
25761754,1998,CHEVY,N,2,22,114,7,3,2698,2947,92,652,24020.4,22975,0,66,22645.4,99,850,31320,1
25763277,2000,DODGE,N,0,8,122,,2,5778,30500,19,720,18475,20550,850,63,17625,86,2944,1,0
25768788,1996,FORD,N,1,10,139,4,2,2207,5720,39,701,15838,15000,0,60,14838,99,2833.33,215000,1
25804317,2000,GMC,N,3,6,251,,1,4697,6297,75,608,21000,24211,0,48,21000,87,2783.33,2,0
25826385,1999,SATURN,N,0,8,51,4,2,5321,12400,43,671,14866,14200,0,66,14866,105,1000,12000,1
25843256,2000,MERCURY,N,0,2,17,,,,,0,672,15234.25,32852,0,60,15234.25,46,4500,1,0
25857783,1997,CHEVY,N,0,17,383,4,3,437,43800,1,826,19695,19400,1000,60,15695,81,2166.67,55000,1
25887571,1998,FORD,N,4,14,125,3,2,2341,2400,98,642,23445,20000,3445,48,20000,100,22360,19155,1
25889831,1999,CHEVY,N,8,23,151,2,1,856,3364,25,648,23911,22325,0,72,23911,107,8333.33,24,1
25925546,1999,TOYOTA,N,,,,,,,,0,,24691.05,21000,1342.05,66,21000,100,2900,6290,1
25943805,1996,NISSAN,N,2,9,133,,2,2362,14700,16,673,10650,11000,0,60,10650,97,5583.33,60000,1
25958971,2000,FORD,N,2,21,266,8,6,14752,36508,40,666,28860.2,32540,1350,48,27510.2,85,6000,1,0
25960981,0,,N,7,27,141,9,6,15666,22172,71,631,7999,0,1399,60,6600,83,6000,0,0
25969349,1997,CHEVY,N,0,36,117,17,12,38168,75591,50,701,40136,36425,2500,66,30541,84,10000,16000,1
25991660,2000,CHES,N,0,22,176,5,2,1470,2679,55,676,20119,18710,0,48,20119,108,3333.33,18710,0
26010618,2000,CHEVROLET,N,0,33,213,14,6,33869,48005,71,700,27496.32,28071,0,60,26996.32,96,4583.33,1,0
26025549,2000,JEEP,N,8,17,204,5,3,6752,8956,75,608,23567,26315,1600,60,21967,83,4320,1,0
26028905,2000,CHEVROLET,N,3,5,31,,,,,0,640,21248.66,21370,0,66,21039,98,3700,1,0
26056268,1993,MAZDA,N,1,8,83,,3,3108,3900,80,631,8900,9000,1000,36,7900,88,2721.33,69000,1
26065954,2000,BUICK,N,3,7,20,,,,,0,654,27403,27403,0,72,27403,100,9166.67,1,0
26078892,1996,OLDS,Y,5,27,484,,1,2236,13500,17,675,13984,9900,3184,60,10800,109,2162,41000,1
26099574,1999,PONTIAC,N,1,6,30,1,0,0,300,0,635,19957.36,15250,4707.36,60,15250,100,2580,9245,1
26111965,2000,HONDA,N,0,11,121,7,1,140,112,125,749,22400,25815,0,54,22400,87,2883.33,1,0
26122717,0,,N,0,1,22,,,,,0,735,5634,6299,0,60,5634,89,1500,0,0
26145187,2000,SATURN,N,0,30,158,6,2,3118,21803,14,760,24993,23860,0,60,22193,93,5740,1,0
26176846,2000,FORD,N,0,15,386,11,8,23219,62740,37,723,39139,34000,1500,60,32465,95,8500,1,0
26209071,1996,CHEVY,N,2,23,157,5,4,8161,6400,128,709,6358.8,5500,1000,60,5358.8,97,3216.67,82000,1
26242040,1996,TOYOTA,,10,12,115,,,,,0,,13200,12475,1000,54,12200,98,2083.33,47814,1
26242981,1997,DODGE,Y,2,17,176,,,9998,0,0,669,19425,18275,1600,60,17825,98,2478,35835,1
26321543,2000,SATURN,N,0,7,41,,3,1802,7921,23,727,15928.24,15235,0,66,14558.02,96,833.33,1,0
26322947,1998,CHEVROLET,N,0,34,80,7,4,5893,20643,29,646,30100,29650,0,48,30100,102,1666.67,36000,1
26340512,1999,GMC,N,0,25,228,7,3,2853,11227,25,743,32785,35145,5500,60,27285,78,8333.33,1,0
26341818,1998,CHEV,N,0,10,123,3,0,0,5000,0,741,21542,17500,1800,66,19742,113,31000,32,1
26370334,2000,CHEVY,N,0,10,43,3,2,1723,12700,14,753,48045,48619,9500,36,38545,79,2416.67,8,0
26393760,1999,CHEV,Y,7,23,58,9,6,5942,9965,60,690,24806,22559,2000,66,23974,106,3861,1,0
26412373,2000,FORD,N,2,29,129,10,7,22756,44200,51,657,26021.51,23744,2277.51,66,23744,100,0,1,0
26470034,2000,TOYOTA,N,0,11,201,5,4,9179,12116,76,633,21589.91,23884,0,48,21589.91,90,4850,10,0
26571194,1998,FORD,N,0,23,206,12,8,22063,46300,48,682,17325,16000,0,60,17325,108,5125,30914,1
26574416,2000,PONTIAC,N,2,19,250,8,5,11122,18027,62,688,28343.95,28000,748.62,60,27595.33,99,9166.67,1200,1
26580092,2000,FORD,N,0,28,134,7,4,9816,15454,64,612,39767,40000,0,72,39767,99,16166.67,200,1
26591644,1994,CHEV,N,0,30,228,4,2,3703,23700,16,766,16321,15525,100,60,16133,104,1733.33,68000,1
26608161,1997,HONDA,N,0,3,28,,2,181,1500,12,728,12875,13850,500,60,12375,89,2000,25250,1
26611349,1999,HYUNDAI,N,19,29,78,12,8,2880,4459,65,701,17730,15000,0,66,15680,105,6046.67,9588,1
26660766,1995,CHEVY,N,4,7,318,,2,1055,8600,12,623,12738,10900,0,48,9941,91,723,72000,1
26660873,2000,JEEP,N,5,19,161,3,2,2201,15300,14,645,25240,24850,0,72,25240,102,2876,2759,1
26674496,1999,DODGE,N,3,15,203,5,3,933,6538,14,680,23963,25000,0,72,23963,96,4800,27230,1
26675701,2000,GMC,N,1,31,159,12,9,32419,60900,53,649,24350,27106,3500,60,20850,77,5416.67,1,0
26700410,1997,SATURN,N,0,17,375,,3,458,37860,1,778,12100,10225,0,60,9600,94,2500,26000,1
26709439,1998,CHYRSLER,N,0,12,292,,2,2681,13841,19,762,15984.15,15550,2000,60,13984.15,90,8500,8000,1
26763716,1995,FORD,N,0,12,365,,3,1872,28810,6,780,11115,9000,0,54,9615,107,0,40000,1
26797849,1999,FORD,Y,4,37,151,8,3,1388,2858,49,638,22000,22000,0,72,22000,100,4083.33,14407,1
26818354,2000,FORD,N,0,7,29,6,4,4075,5794,70,654,24960,24185,0,60,24960,103,2900,1,0
26825352,2000,DODGE,N,0,10,28,8,7,8040,16071,50,640,34129,30290,3839,60,30290,100,3042,1,0
26827591,1996,DODGE,N,2,3,44,,,,,0,572,18440,16725,4440,48,14000,84,1600,43000,1
26835013,2000,TOYOTA,N,2,29,258,5,4,14361,29798,48,614,26785,25305,4085,60,22700,90,3916,16,0
26858651,1995,CHEVY,N,0,1,31,,,,,0,580,13375,12850,500,48,12675,99,2500,64000,1
26888934,1995,FORD,N,0,7,128,2,1,932,1076,87,667,16981,15000,0,54,15981,107,1500,62000,1
26912941,2000,SATURN,N,0,8,70,4,1,50,13300,0,746,15501,14555,1000,60,14501,100,2693.58,1,0
26990602,1996,PLYMOUTH,N,1,25,118,5,3,9561,28500,34,650,14540,14600,1000,60,13540,93,2500,79000,1
26994111,1995,CHEVROLET,N,1,21,104,9,4,14980,15972,94,639,14000,14000,0,48,14000,100,0,51318,1
27031459,1999,CHEVY,N,3,14,108,5,3,133,13681,1,593,27000,27000,1000,48,26000,96,3000,14000,1
27063458,2000,NISSAN,N,1,11,71,2,1,81,2063,4,649,23250,21636,1614,60,21636,100,2916.67,24,0
27064466,1996,CHEV,N,0,4,40,,1,877,2800,31,687,9600,9400,0,60,9600,102,1213.33,44000,1
27092738,1998,OLDS,N,2,7,56,2,1,2394,3400,70,654,13700,15625,0,48,13700,88,6000,24000,1
27116876,1997,CHEVY,N,3,17,137,5,2,7957,28000,28,671,32550,32400,0,60,32550,100,16666.67,22000,0
27119693,1997,CHEVROLET,N,4,24,153,7,3,2657,3252,82,631,16450.88,16500,0,60,16425.88,100,12600,26370,1
27124423,2000,HONDA,N,0,0,2,,0,0,0,0,642,15500,15650,100,60,15400,98,6800,0,0
27145145,2000,DODGE,N,4,32,125,9,6,1453,7404,20,610,19820,19890,0,60,19820,100,2500,0,0
27161362,2000,CHEVY,N,0,1,15,,1,215,350,61,679,14441,15000,1000,66,13441,90,1400,1,0
27213622,2000,DODGE,N,1,15,156,2,0,0,3000,0,769,19274.13,18590,3000,66,15024.13,81,1750,8,0
27218105,2000,HONDA,N,1,23,133,7,5,7961,11058,72,670,22393,21350,0,60,19543,92,4000,1,0
27221326,1999,FORD,N,17,28,132,4,2,1004,3300,30,631,25729,26490,0,60,21541,81,3248,0,0
27222426,2000,DODGE,N,2,5,126,2,1,520,600,87,656,16544,17495,1000,60,14294,82,2500,1,0
27226399,1998,DODGE,N,1,10,29,6,2,2831,4000,71,675,20364,16550,2364,60,17000,103,4500,22000,1
27233674,1995,BUICK,N,0,17,232,6,4,32074,74800,43,754,11335.5,10600,0,60,11335.5,107,12000,56000,1
27260989,1996,OLDS,N,0,4,79,,2,2924,6100,48,752,10945,11000,0,60,11890,108,1312,44080,1
27289216,1998,PONT,N,5,31,72,16,10,6101,8549,71,554,16800,18800,0,54,16800,89,6300,32212,1
27398330,2000,GMC,N,2,23,122,10,7,7762,6178,126,638,27000,27120,0,60,27000,100,3691.67,1,0
27444524,1995,DODGE,N,2,42,206,5,2,16496,31816,52,683,29539.37,29000,0,60,23580.37,81,18333.33,19651,1
27445369,2000,FORD,N,2,7,80,5,3,8077,20100,40,648,36951,35905,0,63,36951,103,7500,238,0
27453177,1997,MITSUBISHI,,,,,,,,,0,,9927,10225,0,60,9927,97,700,81,1
27472215,1997,BUICK,N,4,26,122,5,2,325,8000,4,628,14998,13550,1498,54,13500,100,3300,45745,1
27547838,2000,DODGE,N,1,20,184,8,5,15903,44311,36,701,29455,320855,0,48,29455,9,5416.67,1,0
27627640,2000,TOYOTA,N,6,35,316,7,5,8788,27937,31,679,39164.4,35604,0,60,39164.4,110,6500,1,0
27663822,1996,TOYOTA,N,2,10,40,4,2,66,3000,2,653,9425,9425,0,60,9425,100,1475,39922,1
27664324,2000,PONTIAC,N,0,23,148,5,3,6487,50098,13,764,16227,15250,0,60,13977,92,3342,1,0
27740781,1994,LINCOLN,N,0,22,297,5,4,14583,60322,24,739,12891.29,12000,0,36,12891.29,107,10000,72465,1
27837715,1998,CHEVY,N,0,19,505,,4,2745,43462,6,765,28125,29200,1000,66,27025,93,3000,25000,1
27863632,1999,MITSUBISHI,N,0,4,33,,,,,0,667,14255,13800,1000,60,13255,96,1386.66,15000,1
27882388,2000,GMC,N,0,41,142,16,10,34574,49623,70,690,28776,30743,2500,60,26276,85,6333.33,12000,0
27895157,0,,N,0,6,154,,1,510,2500,20,747,5120,6199,1000,48,4120,66,708.33,0,0
27915121,2000,TOYOTA,N,0,43,199,11,9,27135,58103,47,615,24006,25340,0,60,21806,86,10416.67,9,0
27969120,1999,CHEVROLET,N,1,23,238,4,2,11139,10200,109,718,36500,33200,0,63,36500,110,5416.67,20000,1
27976003,1997,VW,N,3,6,131,3,1,5,619,1,613,21000,16175,5000,60,16000,99,2916.67,11000,1
28031633,2000,GMC,N,1,10,260,6,1,245,3200,8,710,34091.48,26655,0,84,31691.48,119,5000,1,0
28066453,1996,TOYOTA,N,3,18,265,6,2,1030,1269,81,625,18687.75,17300,2000,54,16687.75,96,3536,54417,1
28153296,1995,GMC,N,0,3,48,,1,246,10950,2,742,19000,17700,2000,54,17000,96,2166.67,20000,1
28161867,1997,CHEVY,N,3,13,113,4,2,974,1460,67,616,20900,18525,2000,54,17400,94,5000,31000,1
28184238,1992,MERCURY,N,0,7,63,,2,2398,17300,14,759,5000,6000,0,36,5000,83,40000,80000,1
28190138,2000,HONDA,N,6,16,132,,2,1470,4200,35,662,18248,18500,0,36,18248,99,2000,1,0
28195001,1999,TOYOTA,N,0,19,156,3,1,162,6700,2,798,18034.36,16000,0,36,18034.36,113,3500,1257,1
28210468,1998,CHRYSLER,N,2,59,271,8,7,7505,39376,19,643,19460,16000,3360,66,16000,100,7199.99,27000,1
28218251,1996,ISUZU,N,0,13,45,6,3,2796,6874,41,659,20000,19425,0,60,22549,116,4000,15620,1
28229319,0,,N,0,32,91,6,4,21102,15000,141,685,13000,0,0,66,13000,100,5200,0,0
28237809,0,,,0,1,4,,1,8320,7883,106,,8700,0,800,60,7900,91,1976,0,0
28252010,2000,GMC,N,1,8,32,7,5,3821,5468,70,620,24391,21481,2940,66,21451,100,3750,1,0
28270171,1998,PONTIAC,N,6,24,257,4,3,926,6911,13,691,9389,9100,300,60,9089,100,9583.33,37,1
28271641,1995,CHEVROLET,N,0,2,20,,,,,0,650,15572,10975,0,48,10972,100,1944.67,67124,1
28277523,2000,DODGE,N,1,8,74,3,2,1716,6100,28,725,29247,23680,1250,60,27997,118,4950,1,0
28326736,0,,N,0,8,81,4,2,1475,2700,55,719,8907.99,8899,0,60,8907.99,100,5000,0,0
28372776,1996,OLDS,N,3,20,92,,,9998,9998,100,705,13192,14100,0,54,12257,87,2292,63999,1
28418141,1999,PONTIAC,N,5,10,266,,2,4374,4794,91,628,21700,20050,2000,60,12700,63,2000,1,0
28422963,2000,NISSAN,N,5,17,193,6,3,8903,12100,74,677,26644,29167,1500,60,25144,86,6250,0,0
28443334,1999,DODGE,N,0,5,32,,3,1570,2360,67,676,11679.09,13025,0,66,10879.09,84,1486.33,29670,1
28468462,2000,DODGE,N,3,31,71,7,2,4375,5006,87,630,23406.04,22500,530.52,60,22875.52,102,3125,27,0
28473380,1997,MITSUBISHI,,,,,,,,,0,,17450.89,16425,3450.89,60,16400,100,2000,32726,1
28511337,2000,FORD,N,2,15,345,4,3,3935,18096,22,732,15521.01,14220,0,54,15521.01,109,4183.33,8,0
28570128,1999,DODGE,N,3,33,116,10,4,4010,6727,60,643,26217,21115,5117,60,21100,100,3500,5462,1
28581741,1999,FORD,N,2,7,209,5,2,1185,1591,74,626,11337.5,12400,3000,60,8337.5,67,8000,23271,1
28592834,1999,DODGE,N,3,25,176,4,3,3306,7753,43,624,18293.35,15000,3000,60,15293.35,102,3583.33,12000,1
28620050,1998,CHEVY,N,2,13,74,7,4,8641,11750,74,661,29404.88,25000,5000,60,24404.88,98,5000,24000,1
28627065,1992,TOYOTA,N,0,16,91,5,2,1291,3028,43,747,17500,16725,500,42,17000,102,4000,124,1
28670051,2000,NISSAN,N,0,7,51,3,2,239,9006,3,759,12300,14077,0,66,12300,87,3000,1,0
28671638,1995,FORD,N,1,2,15,2,1,33,230,14,647,10800,8800,2000,54,8800,100,1900,64000,1
28693544,1997,MERCURY,N,0,8,123,,2,3091,3000,103,675,14944,15000,0,60,13444,90,2000,33538,1
28694646,2000,TOYOTA,N,1,26,145,12,10,11327,31714,36,608,12904,12904,0,60,12904,100,4000,87,0
28742043,1998,JEEP,N,1,32,137,3,2,4106,26000,16,708,24671.09,24700,0,48,24671.09,100,8333.33,26000,1
28755249,1997,BUICK,N,0,27,135,6,4,2202,17505,13,757,13795,13750,0,60,13795,100,4166.67,43000,1
28788603,1999,OLDSMOBILE,Y,4,23,139,6,3,3103,26457,12,673,24427.51,16600,6427.51,60,18000,108,2000,55,0
28798609,1995,MERCURY,N,0,6,157,,3,3690,6700,55,733,10360,8575,0,60,9360,109,2598,50000,1
28848195,0,,N,0,24,126,5,3,11761,44915,26,630,6000,6499,1000,60,5000,77,8300,0,0
28963784,1996,PLYMOUTH,N,0,3,27,3,1,123,5000,2,743,8000,9000,0,60,8000,89,1733.33,478330,1
28982930,1996,CHEVY,N,0,4,58,,,,,0,709,12199,10900,850,60,11349,104,0,48000,1
28993273,1999,FORD,N,16,30,194,4,2,1248,4799,26,690,24510,20550,6110,66,18400,90,2123,150,1
29042429,1994,TOYOTA,N,1,19,138,5,4,926,5052,18,654,9450,9500,0,48,9450,99,5000,82155,1
29050818,2000,NISSAN,N,2,24,130,12,8,4398,11762,37,620,21500,19337,4000,60,17500,91,3000,1,0
29073675,2000,MITISBUSI,N,0,29,240,8,1,5050,16500,31,724,26093,22992,500,72,24343,106,4000,0,0
29144911,1997,SATURN,Y,1,6,61,,5,4659,3722,125,657,14380.29,12900,2380.29,60,13800,107,3166.67,19435,1
29163667,2000,CHEVY,N,0,3,81,,1,1455,17000,9,715,17800,17606,1250,66,16550,94,2083.33,1,0
29182635,2000,HTUNDAI,N,4,28,103,7,4,6082,16667,36,564,16188,13730,3831,66,12357,90,1958.33,1,0
29185978,1996,SATURN,N,0,17,73,,4,8005,22000,36,649,9741.54,9850,1000,48,8741.54,89,2400,52788,1
29189997,2000,CHEVROLET,,0,1,3,,0,0,0,0,,14970,14970,0,60,11220,75,1500,1,0
29240045,2000,TOYOTA,N,4,18,220,10,6,5495,11711,47,633,34200,29512,4688,60,29512,100,4800,15,0
29293343,1998,CHEVROLET,Y,2,9,99,4,2,1443,1500,96,623,11796,9975,800,60,9796,98,1800,35,1
29332016,2000,DODGE,N,1,7,104,1,0,0,0,0,690,27950,29865,3500,66,23950,80,7500,28,0
29336337,1999,CHEVY,N,7,18,285,8,4,15384,15599,99,539,27925,23825,7925,60,20000,84,9166.67,6000,1
29393867,2000,DODGE,N,12,16,180,5,4,3632,4156,87,582,39600,33450,9000,60,30100,90,6066.67,1,0
29453647,1998,JEEP,N,0,9,50,4,2,4177,5800,72,663,22741,21900,0,60,20647.67,94,2800,28294,1
29457237,1997,PONTIAC,N,0,6,23,,4,1826,3089,59,645,11878,11225,1678,60,11200,100,2400,31000,1
29458134,1995,CHEVROLET,N,0,6,23,6,3,1059,3600,29,611,13300,8100,4500,48,8000,99,2150,80000,1
29466359,1998,JEEP,N,1,24,144,3,2,3235,15700,21,680,22202,21000,1000,66,21202,101,3500,30000,1
29483232,1998,JEEP,N,0,18,87,7,3,8019,10800,74,677,15317.45,17925,0,60,15317.45,85,5833,20000,1
29496382,1994,BMW,N,0,47,111,8,5,26475,34927,76,623,18304,22500,0,60,18304,81,9100,80000,1
29498433,1996,OLDS,N,1,2,103,,,,,0,,11000,11000,0,60,11000,100,3291.66,61467,1
29500238,1997,DODGE,N,2,7,127,3,1,217,252,86,616,16000,18300,0,60,16000,87,2175,39411,1
29533561,1999,CHEV,N,0,7,50,4,2,2859,3071,93,631,14500,13955,3500,60,11000,79,3300,21,1
29541258,2000,FORD RANGER,N,1,37,308,13,8,33923,83999,40,708,14787,16320,0,60,14787,91,5125,12,0
29543130,1999,PONTIAC,N,2,19,64,7,1,1792,2519,71,658,19950,14000,5950,60,14000,100,3700,28645,0
29549959,2000,HYUNDAI,N,0,15,161,1,0,0,16700,0,799,13260.52,13314,4850,60,8410.52,63,2494,37,0
29571685,2000,FORD,N,7,33,74,13,7,33197,33884,98,628,28352,31375,5000,60,23352,74,5166.67,1,0
29603537,2000,DODGE,N,1,43,151,3,0,0,4200,0,709,21500,24800,0,60,21500,87,3300,1,0
29646521,2000,OLDS,N,6,22,100,,6,2419,5084,48,590,31017.5,30450,5000,60,26017.5,85,7600,1,0
29675899,1999,FORD,Y,4,17,63,6,3,4314,9025,48,568,21864,20220,19,36,21845,108,10833.33,1,0
29725130,1999,DODGE,N,2,7,144,2,1,105,4500,2,681,10592.75,10000,1000,60,9592.75,96,2012,22760,1
29729358,1995,BUICK,N,0,6,113,2,0,0,800,0,692,11508.87,10700,0,60,11508.87,108,3683.33,43109,1
29743510,2000,FORD,Y,5,13,130,6,2,639,1836,35,674,35201,30690,2201,60,33000,108,5200.42,15,0
29762754,2000,FORD,Y,3,15,120,2,1,9991,10000,100,704,22756,19350,0,66,21154,109,4949.67,11,0
29765388,0,,N,0,9,138,2,1,618,11600,5,783,11000,0,1300,60,9700,88,6800,0,0
29780416,1997,FORD,Y,5,21,213,3,1,1250,6482,19,684,11900,11500,0,66,11900,103,4300,31000,1
29828418,1995,PONTIAC,N,1,9,124,3,2,2533,3252,78,660,9855,11100,4000,48,5855,53,3000,69102,1
29840066,1990,PLYMOUTH,N,1,20,173,3,2,0,6200,0,718,2500,2500,0,36,2500,100,3416.67,68000,1
29844861,1997,JEEP,N,0,2,46,,,9998,9998,100,683,14795,13225,1000,60,13795,104,1333.33,35991,1
29849763,2000,TOYOTA,N,0,16,124,8,6,4307,16173,27,739,23298.56,26053,0,60,23298.56,89,6900,111,0
29855969,1999,PONTIAC,N,3,37,249,8,6,8948,19001,47,651,21450,17825,4000,51,17450,98,5750,21027,1
29919609,1999,FORD,N,1,33,435,9,6,20757,35189,59,621,20500,19100,0,60,20500,107,6500,19000,1
29933377,1999,FORD,N,2,12,177,7,5,10630,15353,69,628,25235,27290,0,60,25235,92,4000,0,0
29958761,1999,DODGE,N,0,22,129,8,6,7583,41886,18,759,22950.84,22950.84,0,36,22950.84,100,5291.67,18200,1
29970747,2000,HONDA,Y,25,33,140,4,3,6225,6189,101,602,13360,14000,1200,60,12160,87,2200,38971,0
29992110,1994,VW,N,8,26,401,3,2,399,3300,12,622,9960.48,8800,0,42,7960.48,90,1430,61376,1
29992329,1999,MITS,N,2,6,128,3,2,1261,2659,47,668,12200,10100,3000,60,9200,91,2881,1,1
29997113,1994,OLDS,N,1,6,47,4,2,77,559,14,644,14920,12200,2720,48,12200,100,1700,56,1
30002762,1997,DODGE,N,2,31,110,7,4,9013,9900,91,641,12842,13850,0,54,12842,93,4375,48000,1
30025187,2000,TOYOTA,N,0,24,308,12,9,9315,72165,13,677,27858,23656,1838,60,26020,110,9208.34,25,0
30032183,1999,CHEVY,Y,8,15,179,4,1,1769,2700,66,663,22450,22700,0,60,22450,99,5833.33,1,0
30050011,1998,CHEV,N,0,15,108,5,2,3578,6326,57,764,22500,19900,0,66,20876,105,4500,32300,1
30058014,0,,Y,7,21,133,10,6,6956,10057,69,603,10100,0,4000,60,6100,60,5000,0,0
30058141,2000,TOYOTA,N,0,37,200,12,11,51347,47524,108,653,34949.85,33782,2000,72,21194.85,63,11000,1,0
