subscriberID,churn,gender,AGE,edu_class,incomeCode,duration,feton,peakMinAv,peakMinDiff,posTrend,negTrend,nrProm,prom,curPlan,avgplan,planChange,posPlanChange,negPlanChange,call_10000
74832321,1,1,35,1,12,11,0,120.333333,-125,0,1,0,0,3,3,0,0,0,0
74832378,0,0,23,1,32,39,1,233.666667,119,1,0,0,0,3,3,0,0,0,1
74832421,0,1,37,3,39,36,1,230,453,1,0,0,0,1,1,0,0,0,1
74832733,1,1,39,1,39,17,0,252.333333,-450,0,1,0,0,3,3,0,0,0,1
74832735,0,0,45,0,15,20,1,301.666667,37,1,0,0,0,3,3,0,0,0,0
74832751,0,0,14,1,3,33,0,311.333333,172,1,0,0,0,3,3,0,0,0,1
74832757,1,1,24,1,6,4,0,265.666667,-101,0,1,3,1,3,3,0,0,0,0
74832812,0,1,11,2,15,9,0,163.666667,-99,0,1,0,0,3,3,0,0,0,1
74832832,0,1,14,0,45,14,1,198.333333,41,1,0,0,0,3,3,0,0,0,1
74832900,1,0,57,1,9,10,0,186.333333,304,1,0,3,1,3,3,0,0,0,0
74833076,1,1,18,2,23,6,1,261.666667,86,1,0,3,1,3,3,0,0,0,1
74833316,0,0,40,1,34,16,0,83.666667,-55,0,1,0,0,1,1,0,0,0,1
74833431,0,0,50,0,13,27,1,92.333333,60,1,0,0,0,3,3,0,0,0,1
74833479,1,0,33,1,53,4,0,138.666667,-312,0,1,1,1,1,1,0,0,0,1
74833495,0,0,14,2,3,10,1,52.333333,-53,0,1,0,0,4,4,0,0,0,0
74833517,1,1,16,1,45,13,1,175,37,1,0,0,0,3,3,0,0,0,0
74833529,0,0,12,2,8,46,0,324.666667,28,1,0,0,0,2,2,0,0,0,1
74833911,0,0,26,2,48,18,0,41.666667,-11,0,1,0,0,2,2,0,0,0,1
74833924,0,1,34,2,31,22,0,198,224,1,0,0,0,3,3,0,0,0,0
74834004,0,0,26,1,9,18,1,190,115,1,0,0,0,3,3,0,0,0,0
74834147,0,0,24,2,47,8,1,499.666667,51,1,0,0,0,3,3,0,0,0,1
74834507,0,1,71,0,11,26,1,32.333333,38,1,0,0,0,1,1,0,0,0,1
74834521,0,1,27,0,58,9,1,300.666667,-66,0,1,0,0,3,3,0,0,0,1
74834654,0,0,54,2,52,13,0,78,91,1,0,0,0,3,3,0,0,0,1
74834678,1,1,26,1,40,3,1,101,-14,0,1,3,1,3,3,0,0,0,1
74834704,0,0,19,0,27,20,1,144.333333,56,1,0,0,0,1,1,0,0,0,1
74834795,0,1,19,1,47,14,1,145.333333,88,1,0,0,0,3,3,0,0,0,1
74834801,0,1,16,3,5,35,1,59.333333,-148,0,1,0,0,1,1,0,0,0,0
74834846,1,1,28,0,33,8,0,284.333333,384,1,0,0,0,3,3,0,0,0,1
74834862,0,0,48,1,37,7,0,149.666667,-117,0,1,0,0,2,2,0,0,0,0
74835019,1,1,44,0,58,3,0,193.333333,-264,0,1,0,0,3,3,0,0,0,0
74835323,0,0,66,2,4,7,1,303.666667,56,1,0,0,0,3,3,0,0,0,0
74835417,0,1,21,0,43,8,1,297,-15,0,1,0,0,3,3,0,0,0,1
74835694,0,1,20,1,5,48,1,335.333333,-76,0,1,3,1,3,3,0,0,0,1
74835703,1,1,25,0,47,3,1,161,-483,0,1,2,1,3,3,0,0,0,0
74836182,1,0,38,0,61,6,1,223,304,1,0,0,0,1,1,0,0,0,0
74836226,0,0,36,1,36,28,1,310.666667,100,1,0,0,0,4,4,0,0,0,1
74836232,1,0,24,2,39,4,0,113,-238,0,1,0,0,1,1,0,0,0,1
74836277,0,0,42,0,60,21,0,123,43,1,0,0,0,3,3,0,0,0,1
74836316,1,1,29,1,48,8,0,23.666667,-32,0,1,0,0,3,3,0,0,0,1
74836333,0,1,28,1,58,32,1,277.333333,5,1,0,0,0,3,3,0,0,0,1
74836338,0,1,28,0,20,17,1,272.333333,-110,0,1,0,0,3,3,0,0,0,0
74836546,0,1,28,1,52,14,0,62,-45,0,1,3,1,1,1,0,0,0,1
74836730,1,1,59,2,1,9,0,173,-21,0,1,0,0,3,3,0,0,0,0
74836929,1,1,37,1,11,15,0,305.666667,-8,0,1,0,0,3,3,0,0,0,1
74836934,0,0,65,1,51,39,1,63.333333,-85,0,1,0,0,3,3,0,0,0,0
74836965,0,1,66,3,16,15,0,329.333333,124,1,0,0,0,3,3,0,0,0,1
74837083,1,0,15,2,55,5,0,404,57,1,0,0,0,3,3,0,0,0,1
74837162,1,1,35,2,17,13,0,64,20,1,0,3,1,3,3,0,0,0,1
74837221,0,1,44,3,7,69,0,214.666667,-195,0,1,0,0,3,3,0,0,0,1
74837405,1,1,16,1,6,4,0,404,57,1,0,0,0,3,3,0,0,0,1
74837423,0,1,45,2,6,24,0,56.333333,74,1,0,0,0,2,2,0,0,0,0
74837531,0,1,34,0,39,13,0,291.333333,105,1,0,0,0,3,3,0,0,0,1
74837548,0,1,23,1,48,10,1,404,-22,0,1,0,0,3,3,0,0,0,0
74837681,1,1,51,0,15,10,1,60,-4,0,1,3,1,3,3,0,0,0,0
74837690,0,1,56,0,15,25,1,35.333333,49,1,0,3,1,1,1,0,0,0,0
74837790,1,0,11,1,48,13,0,132,-333,0,1,0,0,3,3,0,0,0,0
74837858,0,1,50,1,45,34,1,501,47,1,0,3,1,3,3,0,0,0,0
74838064,0,0,18,0,8,25,1,310.666667,83,1,0,3,1,3,3,0,0,0,0
74838078,0,1,50,0,15,24,0,83.333333,-43,0,1,3,1,1,1,0,0,0,1
74838114,0,0,23,2,34,18,1,345,14,1,0,0,0,3,3,0,0,0,1
74838334,0,1,15,0,20,11,1,336.333333,-92,0,1,0,0,4,4,1,1,0,1
74838475,0,0,44,1,32,19,1,79.666667,92,1,0,0,0,3,3,0,0,0,1
74838691,0,1,37,1,24,8,1,230,-2,0,1,0,0,3,3,0,0,0,1
74838784,0,1,38,2,4,8,1,147.333333,52,1,0,3,1,3,3,0,0,0,0
74838846,0,1,15,1,36,15,0,211.666667,20,1,0,0,0,3,3,0,0,0,1
74838881,0,1,19,1,26,14,1,505.333333,-51,0,1,0,0,3,3,0,0,0,0
74838909,0,1,45,2,15,13,1,319.666667,-20,0,1,0,0,3,3,0,0,0,1
74838941,1,0,13,0,42,11,0,334.666667,35,1,0,0,0,3,3,0,0,0,0
74838945,1,0,46,0,29,5,0,102.666667,-81,0,1,1,1,1,1,0,0,0,0
74839043,1,0,21,2,13,11,1,3.333333,-4,0,1,3,1,1,1,0,0,0,0
74839162,0,1,55,2,12,45,1,261.333333,104,1,0,0,0,3,3,0,0,0,1
74839218,1,0,16,1,33,9,0,0,0,0,0,0,0,3,3,0,0,0,0
74839240,0,1,29,1,48,40,0,31.333333,-8,0,1,3,1,1,1,0,0,0,1
74839349,0,1,37,0,9,37,1,261.333333,155,1,0,0,0,3,3,0,0,0,1
74839599,0,0,46,1,19,7,1,104,-80,0,1,0,0,1,1,0,0,0,0
74839724,0,1,32,0,37,36,1,173.333333,-48,0,1,0,0,1,1,0,0,0,0
74839762,0,0,44,2,13,29,1,156.666667,-106,0,1,0,0,3,3,0,0,0,1
74839903,0,0,44,0,55,14,1,215.666667,-28,0,1,0,0,3,3,0,0,0,0
74839954,0,0,19,2,23,24,1,50.666667,56,1,0,0,0,1,1,0,0,0,0
74840053,1,0,24,2,7,10,0,173.666667,50,1,0,0,0,3,3,0,0,0,0
74840072,1,1,36,1,20,16,1,171.333333,-41,0,1,0,0,1,1,0,0,0,0
74840260,1,1,23,1,61,3,0,0,0,0,0,0,0,3,3,0,0,0,1
74840337,1,1,16,1,24,4,0,73.666667,-1,0,1,0,0,3,3,0,0,0,1
74840424,0,1,27,0,24,21,0,369.333333,-43,0,1,0,0,3,3,0,0,0,1
74840471,0,1,33,1,12,15,0,157.333333,-130,0,1,3,1,2,2,0,0,0,1
74840581,1,0,34,0,7,6,0,310.333333,-24,0,1,3,1,3,3,0,0,0,1
74840633,1,0,41,2,4,7,0,25.666667,-77,0,1,0,0,1,1,0,0,0,1
74840728,0,1,57,2,32,17,1,1.333333,0,0,0,0,0,3,3,0,0,0,1
74840775,1,0,35,0,24,2,0,322,119,1,0,0,0,3,3,0,0,0,0
74840907,0,1,31,2,15,32,1,291,-180,0,1,0,0,3,3,0,0,0,1
74841043,1,0,13,0,6,8,1,118.666667,-279,0,1,0,0,1,1,0,0,0,0
74841114,0,0,50,0,3,13,1,48.666667,-16,0,1,0,0,3,3,0,0,0,1
74841135,1,1,74,0,24,6,0,16.333333,-49,0,1,0,0,1,1,0,0,0,1
74841147,1,0,16,1,33,5,1,182,-134,0,1,0,0,4,4,0,0,0,1
74841233,1,0,25,1,24,12,0,33.333333,-73,0,1,0,0,3,3,0,0,0,0
74841479,1,0,21,1,8,11,1,440.333333,-134,0,1,0,0,3,3,0,0,0,0
74841492,1,1,14,1,15,7,0,280,-126,0,1,0,0,3,3,0,0,0,1
74841534,1,1,14,2,10,8,0,530,135,1,0,0,0,3,3,0,0,0,0
74841623,1,1,26,0,48,2,0,157.666667,-473,0,1,1,1,3,3,0,0,0,1
74841716,1,1,36,1,17,3,1,201,-152,0,1,0,0,3,3,0,0,0,1
74841906,0,0,11,0,55,17,1,329.333333,128,1,0,0,0,3,3,0,0,0,1
74841991,0,0,18,2,32,38,1,190.333333,76,1,0,0,0,3,3,0,0,0,0
74842022,1,0,30,2,17,6,0,161,-185,0,1,0,0,3,3,0,0,0,0
74842205,0,0,66,1,11,10,0,108.333333,-10,0,1,0,0,3,3,0,0,0,1
74842255,1,0,27,2,54,6,0,489,333,1,0,0,0,4,3,1,1,0,1
74842452,0,0,34,1,20,17,0,131.333333,7,1,0,0,0,3,3,0,0,0,0
74842517,1,1,59,1,5,8,1,76.333333,71,1,0,0,0,3,3,0,0,0,0
74842618,0,1,26,3,38,23,1,275.333333,-22,0,1,0,0,3,3,0,0,0,1
74842644,1,0,18,0,51,4,1,350,-30,0,1,0,0,3,3,0,0,0,1
74842693,1,1,42,1,5,6,1,368,-31,0,1,0,0,3,3,0,0,0,0
74842730,1,1,34,0,13,6,1,135.333333,-158,0,1,0,0,3,3,0,0,0,0
74842778,1,1,26,1,47,3,1,270.333333,-580,0,1,1,1,4,4,0,0,0,0
74842780,1,0,13,0,8,6,0,378.666667,28,1,0,0,0,3,3,0,0,0,1
74842824,0,0,72,1,44,38,0,0,0,0,0,0,0,3,3,0,0,0,1
74842871,0,0,62,1,61,28,0,26.666667,-21,0,1,0,0,1,1,0,0,0,1
74842923,0,0,36,0,42,5,1,118.333333,-72,0,1,0,0,3,3,0,0,0,0
74843024,1,1,22,2,11,7,0,127.666667,64,1,0,0,0,3,3,0,0,0,0
74843282,0,0,24,2,17,43,1,184,1,1,0,0,0,1,1,0,0,0,1
74843292,1,1,33,1,26,3,1,0,0,0,0,0,0,3,3,0,0,0,1
74843397,0,0,29,3,6,22,1,202,-50,0,1,3,1,3,3,0,0,0,0
74843484,0,1,45,0,57,10,1,54,17,1,0,0,0,3,3,0,0,0,1
74843575,1,1,12,0,10,2,0,399.666667,59,1,0,0,0,3,3,0,0,0,1
74843600,1,1,41,0,16,3,1,25.333333,-63,0,1,2,1,3,3,0,0,0,1
74843681,0,1,37,1,15,12,1,168,-109,0,1,0,0,3,3,0,0,0,1
74843697,0,0,36,0,15,10,0,103.666667,-72,0,1,0,0,3,3,0,0,0,1
74843732,0,0,21,1,3,36,0,244,-72,0,1,0,0,4,4,0,0,0,1
74843761,0,0,26,1,17,14,1,342,96,1,0,3,1,3,3,0,0,0,0
74843832,0,0,17,0,17,12,0,375.333333,207,1,0,0,0,3,3,0,0,0,1
74843927,1,1,19,0,14,3,1,213,188,1,0,3,1,1,1,0,0,0,0
74844274,0,1,33,1,20,15,0,200.666667,-1,0,1,0,0,1,1,0,0,0,0
74844296,1,0,31,1,15,8,1,70.666667,-24,0,1,0,0,3,3,0,0,0,1
74844357,0,1,25,0,7,20,0,431.333333,51,1,0,0,0,3,3,0,0,0,1
74844391,0,0,35,0,17,9,0,12,31,1,0,0,0,3,3,0,0,0,0
74844484,0,1,16,1,27,41,1,338.333333,-353,0,1,3,1,3,3,0,0,0,0
74844581,0,1,35,0,60,24,0,183,55,1,0,0,0,3,3,0,0,0,1
74844602,1,0,11,1,2,5,1,246,-71,0,1,0,0,3,3,0,0,0,1
74844945,0,0,31,1,35,16,0,14.333333,7,1,0,0,0,2,2,0,0,0,1
74845119,1,1,14,1,3,17,0,12.666667,-21,0,1,0,0,3,3,0,0,0,1
74845153,0,0,31,2,5,19,1,146.666667,4,1,0,0,0,3,3,0,0,0,1
74845199,0,0,22,2,52,22,1,78,-51,0,1,0,0,3,3,0,0,0,1
74845339,1,0,15,2,45,8,0,173,-28,0,1,0,0,1,1,0,0,0,0
74845471,0,0,40,1,9,7,0,203.666667,21,1,0,0,0,2,2,0,0,0,1
74845479,0,1,50,1,48,20,1,99.666667,-58,0,1,0,0,3,3,0,0,0,1
74845522,0,1,41,1,15,7,1,212,-47,0,1,0,0,3,3,0,0,0,0
74845621,0,0,54,2,9,19,0,106,66,1,0,0,0,3,3,0,0,0,1
74845625,0,0,20,1,60,8,1,310.666667,-338,0,1,0,0,3,3,0,0,0,1
74845667,1,1,23,0,38,4,0,296,49,1,0,0,0,1,1,0,0,0,1
74845821,0,1,53,0,49,8,1,269.333333,-4,0,1,0,0,3,3,0,0,0,1
74845853,0,0,35,0,37,8,1,448.333333,231,1,0,0,0,3,3,0,0,0,1
74845866,0,1,24,3,34,37,1,194,13,1,0,0,0,3,3,0,0,0,0
74846192,0,0,71,0,4,7,1,99.666667,-195,0,1,0,0,3,3,0,0,0,1
74846243,1,0,26,0,52,3,0,338.666667,140,1,0,0,0,3,3,0,0,0,1
74846329,0,0,24,0,32,8,1,176,63,1,0,0,0,3,3,0,0,0,0
74846345,1,1,40,0,55,8,1,65.333333,46,1,0,0,0,3,3,0,0,0,1
74846427,1,1,61,0,52,4,0,348,95,1,0,0,0,3,3,0,0,0,1
74846457,1,1,20,2,31,13,0,44.666667,-19,0,1,0,0,3,3,0,0,0,1
74846494,0,0,31,0,17,5,0,104,-25,0,1,0,0,3,3,0,0,0,1
74846504,0,0,29,2,25,12,1,240.333333,2,1,0,0,0,3,3,0,0,0,0
74846656,0,1,42,2,15,38,1,194.333333,39,1,0,0,0,2,2,0,0,0,1
74846795,0,1,47,1,2,9,1,262,101,1,0,0,0,3,3,0,0,0,1
74846921,0,1,35,0,39,18,1,185.333333,-50,0,1,0,0,2,2,0,0,0,1
74846927,0,0,27,2,24,41,0,120.666667,-9,0,1,0,0,3,3,0,0,0,1
74846990,0,0,45,1,3,7,1,457.333333,-34,0,1,0,0,4,4,0,0,0,0
74847067,1,1,25,2,15,10,1,233.666667,76,1,0,0,0,3,3,0,0,0,0
74847152,0,0,39,3,4,9,0,161,-52,0,1,0,0,3,3,0,0,0,1
74847319,0,0,44,0,56,5,1,210,-122,0,1,3,1,2,2,-1,0,1,1
74847401,0,0,14,1,18,29,0,159.666667,-7,0,1,0,0,1,1,0,0,0,1
74847556,0,0,58,0,45,21,1,46,-44,0,1,0,0,1,1,0,0,0,1
74847731,1,1,40,1,15,6,0,251.666667,-381,0,1,0,0,3,3,0,0,0,0
74847939,0,1,14,0,52,25,1,113.333333,12,1,0,0,0,3,3,0,0,0,1
74847967,1,1,42,0,59,7,1,76.666667,4,1,0,3,1,3,3,0,0,0,0
74848009,0,0,16,1,11,22,0,113.333333,35,1,0,0,0,1,1,0,0,0,0
74848358,0,1,14,1,5,17,1,181,70,1,0,0,0,2,2,0,0,0,1
74848434,0,0,30,2,22,32,1,215.333333,63,1,0,3,1,3,3,0,0,0,1
74848762,1,1,12,1,40,3,0,315.666667,-93,0,1,0,0,3,3,0,0,0,0
74848840,1,0,24,2,20,6,1,140,248,1,0,0,0,3,3,0,0,0,1
74849056,0,1,14,1,22,26,1,487.333333,246,1,0,0,0,4,4,0,0,0,0
74849250,1,0,23,0,51,7,1,189.666667,-335,0,1,0,0,3,3,0,0,0,0
74849355,1,1,15,1,45,11,1,328,21,1,0,0,0,3,3,0,0,0,1
74849453,1,0,36,2,33,11,1,226,83,1,0,0,0,3,3,0,0,0,1
74849475,1,0,53,0,15,2,1,54.333333,-73,0,1,0,0,3,3,0,0,0,1
74849545,0,1,58,1,7,19,0,72.333333,84,1,0,0,0,1,1,0,0,0,1
74849564,0,1,40,2,15,11,1,301,-39,0,1,0,0,3,3,0,0,0,1
74849588,0,1,35,0,3,24,0,266.666667,77,1,0,0,0,3,3,0,0,0,0
74849610,0,1,20,2,33,10,0,292.333333,-55,0,1,0,0,3,3,0,0,0,1
74849851,1,1,17,1,34,3,1,157.5,-315,0,1,0,0,1,1,0,0,0,1
74849980,1,0,19,0,62,9,0,167,-250,0,1,0,0,3,3,0,0,0,0
74850198,0,0,47,0,23,18,1,111.666667,36,1,0,2,1,1,1,0,0,0,1
74850199,0,1,16,1,40,40,0,79,-94,0,1,0,0,2,2,0,0,0,1
74850452,0,1,56,2,50,47,0,359.333333,441,1,0,3,1,3,3,0,0,0,0
74850539,0,0,65,0,12,9,1,145,70,1,0,0,0,3,3,0,0,0,1
74850630,0,1,47,0,20,14,0,100.333333,-99,0,1,0,0,3,3,0,0,0,1
74850812,0,1,48,1,45,7,1,103.333333,-21,0,1,0,0,2,2,0,0,0,1
74850847,0,1,20,2,23,33,1,648,458,1,0,0,0,3,3,0,0,0,0
74850880,1,0,14,0,33,2,1,125,49,1,0,0,0,3,3,0,0,0,0
74850894,0,0,43,1,9,17,1,142.333333,-3,0,1,0,0,3,3,0,0,0,1
74850913,0,0,67,0,13,20,1,71.333333,-13,0,1,0,0,1,1,0,0,0,0
74850941,0,1,28,0,4,34,1,345.333333,59,1,0,0,0,3,3,0,0,0,0
74851015,0,0,24,0,15,5,1,710.666667,286,1,0,0,0,3,3,0,0,0,1
74851032,1,0,64,3,13,16,0,39.666667,-57,0,1,0,0,3,3,0,0,0,0
74851153,1,1,24,0,19,3,0,127,-12,0,1,0,0,3,3,0,0,0,1
74851204,1,1,21,1,2,9,0,302,-26,0,1,3,1,3,3,0,0,0,1
74851271,0,0,19,0,48,25,1,207.666667,13,1,0,0,0,3,3,0,0,0,1
74851333,0,1,60,1,51,23,1,32.333333,-16,0,1,0,0,3,3,0,0,0,1
74851344,1,0,12,1,11,7,0,189.666667,230,1,0,0,0,3,3,0,0,0,0
74851425,1,0,20,2,34,3,0,299.666667,-261,0,1,0,0,3,3,0,0,0,0
74851491,0,0,34,1,9,7,1,131.333333,37,1,0,0,0,3,3,0,0,0,1
74851507,0,1,35,1,45,26,1,466,-241,0,1,0,0,3,3,0,0,0,1
74851606,0,0,42,1,22,38,0,148.333333,-30,0,1,3,1,3,3,0,0,0,1
74851856,1,1,18,0,9,5,0,338,185,1,0,3,1,3,3,0,0,0,1
74851947,0,1,26,0,25,6,0,259,-5,0,1,0,0,2,2,1,1,0,1
74852019,1,1,16,1,48,6,0,187.666667,0,0,0,0,0,1,1,0,0,0,1
74852148,0,1,39,1,17,8,0,11,-11,0,1,0,0,3,3,0,0,0,1
74852175,1,1,60,1,49,7,0,30,-65,0,1,0,0,3,3,0,0,0,1
74852241,1,1,52,1,16,5,0,205.333333,-307,0,1,0,0,3,3,0,0,0,1
74852247,1,0,29,1,15,9,1,131.666667,-30,0,1,3,1,3,3,0,0,0,0
74852266,0,0,24,2,9,29,1,279.333333,-305,0,1,0,0,4,4,1,1,0,0
74852429,0,1,59,2,35,51,1,64,36,1,0,0,0,1,1,0,0,0,1
74852489,0,1,35,2,3,27,0,217.333333,55,1,0,3,1,3,3,0,0,0,1
74852507,0,0,33,3,58,10,0,382.333333,116,1,0,3,1,3,3,0,0,0,1
74852660,0,1,18,1,32,31,1,302,-8,0,1,0,0,3,3,0,0,0,0
74852921,1,1,29,1,14,10,1,263.5,-135,0,1,0,0,3,3,0,0,0,0
74853241,1,1,38,2,38,16,0,190,66,1,0,0,0,3,3,0,0,0,0
74853311,0,1,56,0,5,7,1,121,-107,0,1,0,0,3,3,0,0,0,1
74853504,1,0,41,1,12,5,1,419.5,369.5,1,0,0,0,4,4,0,0,0,0
74853561,1,0,21,1,1,2,0,240,134,1,0,0,0,3,3,0,0,0,0
74853596,1,1,27,1,23,3,0,149,-31,0,1,0,0,1,1,0,0,0,1
74853664,1,1,37,1,19,5,1,39.333333,-65,0,1,0,0,3,3,0,0,0,0
74853681,0,0,30,0,45,5,1,435.666667,-120,0,1,0,0,3,3,0,0,0,1
74853753,1,1,13,2,33,9,0,118,-334,0,1,0,0,3,3,0,0,0,0
74853774,0,0,36,2,10,48,1,98,-135,0,1,0,0,1,1,0,0,0,0
74853930,1,1,14,0,50,11,1,329,-355,0,1,0,0,3,3,0,0,0,1
74854018,1,1,53,2,5,6,0,47.333333,-13,0,1,0,0,3,3,0,0,0,1
74854105,0,1,19,0,38,18,0,391.333333,-97,0,1,0,0,2,2,0,0,0,0
74854305,0,0,46,2,46,12,0,173.333333,100,1,0,0,0,1,1,0,0,0,0
74854348,0,0,66,1,45,22,1,268.333333,162,1,0,0,0,3,3,0,0,0,1
74854445,0,0,59,3,30,32,1,114.666667,102,1,0,0,0,3,3,0,0,0,1
74854555,1,1,28,2,38,4,0,193.333333,33,1,0,0,0,1,1,0,0,0,1
74854662,0,1,55,2,20,10,0,247,20,1,0,0,0,3,3,0,0,0,1
74854692,0,1,22,2,45,43,1,126,60,1,0,0,0,3,3,0,0,0,1
74854752,0,0,40,2,15,18,0,104.333333,53,1,0,0,0,3,3,0,0,0,1
74854801,0,0,53,1,3,20,1,62.333333,94,1,0,0,0,1,1,0,0,0,1
74854817,0,1,38,2,54,50,1,333,-50,0,1,0,0,3,3,0,0,0,1
74854992,0,0,54,0,3,14,0,40.333333,15,1,0,0,0,3,3,0,0,0,1
74855012,0,0,57,1,7,8,0,32.666667,24,1,0,0,0,3,3,0,0,0,1
74855032,1,1,15,2,55,3,0,376.333333,-106,0,1,2,1,3,3,0,0,0,0
74855208,0,1,61,0,12,7,1,58,13,1,0,3,1,1,1,0,0,0,1
74855210,0,1,51,1,16,44,1,121,112,1,0,3,1,3,3,0,0,0,0
74855440,0,1,23,2,25,28,0,198.333333,21,1,0,0,0,1,1,0,0,0,1
74855571,1,0,21,2,36,4,0,349.333333,-7,0,1,0,0,3,3,0,0,0,0
74855575,1,1,27,2,38,6,0,29.333333,32,1,0,0,0,1,1,0,0,0,0
74855708,0,0,22,1,40,16,1,223.333333,42,1,0,0,0,3,3,0,0,0,0
74855750,1,1,41,1,5,4,1,64.333333,-23,0,1,0,0,3,3,0,0,0,0
74855797,0,1,15,2,36,9,0,154,-63,0,1,0,0,2,2,0,0,0,1
74856045,0,1,27,2,2,16,1,58.666667,55,1,0,0,0,1,1,0,0,0,1
74856050,1,1,14,0,45,15,0,184.666667,38,1,0,0,0,1,1,0,0,0,1
74856094,0,1,30,0,29,10,0,198.666667,89,1,0,0,0,3,3,0,0,0,0
74856147,0,1,10,1,58,36,1,253.333333,-46,0,1,0,0,3,3,0,0,0,1
74856183,1,0,21,0,23,2,1,39.666667,4,1,0,0,0,1,1,0,0,0,0
74856274,1,1,14,1,8,15,0,386.333333,54,1,0,0,0,3,3,0,0,0,1
74856377,0,0,43,2,5,29,0,3,-9,0,1,0,0,2,2,0,0,0,0
74856438,0,0,40,2,3,12,1,312,-78,0,1,0,0,3,3,0,0,0,0
74856454,1,1,15,1,58,7,1,451.666667,-658,0,1,0,0,4,4,0,0,0,1
74856644,0,0,23,1,10,6,1,66.666667,43,1,0,0,0,1,1,0,0,0,1
74856666,1,0,24,1,58,4,1,391.333333,631,1,0,3,1,3,3,0,0,0,0
74856763,1,0,18,1,6,12,0,143.333333,-17,0,1,3,1,3,3,0,0,0,1
74856927,0,0,17,0,29,5,1,175.666667,-2,0,1,0,0,3,3,0,0,0,1
74856938,1,0,16,2,31,6,1,309.666667,17,1,0,0,0,3,3,0,0,0,0
74856955,0,0,46,2,51,37,1,272.333333,6,1,0,0,0,3,3,0,0,0,1
74857010,1,1,34,1,28,15,1,533,-955,0,1,0,0,3,3,0,0,0,1
74857137,0,1,57,2,15,55,1,11,-20,0,1,3,1,1,1,0,0,0,0
74857156,1,1,36,1,38,15,1,192,87,1,0,1,1,3,3,0,0,0,0
74857243,0,1,44,1,16,20,0,307,176,1,0,0,0,3,3,0,0,0,1
74857267,1,1,52,1,15,5,1,237,-66,0,1,3,1,3,3,0,0,0,1
74857280,0,1,66,0,15,9,1,242.333333,49,1,0,0,0,3,3,0,0,0,1
74857616,1,0,17,1,22,14,0,185.5,-169,0,1,1,1,1,1,0,0,0,0
74857732,0,0,16,1,20,31,0,45,3,1,0,0,0,2,2,0,0,0,0
74857952,0,0,57,0,15,28,0,33,81,1,0,3,1,1,1,0,0,0,1
74858049,0,0,14,0,31,7,0,132.666667,29,1,0,3,1,3,3,0,0,0,1
74858052,0,1,42,1,10,8,1,171.333333,215,1,0,0,0,1,1,0,0,0,0
74858503,0,0,15,0,32,18,1,132,-139,0,1,0,0,2,2,0,0,0,1
74858507,0,0,39,0,34,16,1,128,48,1,0,0,0,3,3,0,0,0,0
74858634,0,0,20,0,9,7,1,171,-91,0,1,0,0,3,3,0,0,0,0
74858640,0,0,42,2,40,24,1,342,213,1,0,0,0,3,3,0,0,0,0
74858687,0,1,28,3,3,29,1,258.666667,10,1,0,0,0,3,3,0,0,0,1
74858763,0,1,54,0,14,28,1,46.333333,44,1,0,0,0,2,2,0,0,0,0
74858786,1,1,13,0,13,3,1,128.333333,385,1,0,3,1,3,3,0,0,0,1
74858890,1,1,11,0,54,2,0,322.5,241.5,1,0,0,0,3,3,0,0,0,0
74859072,1,1,48,3,7,21,1,224.333333,-150,0,1,0,0,3,3,0,0,0,0
74859302,0,0,42,0,22,9,1,215.333333,150,1,0,0,0,2,2,0,0,0,1
74859526,1,1,26,1,3,3,1,426,178,1,0,0,0,3,3,0,0,0,1
74859555,0,0,30,2,34,11,1,55.333333,38,1,0,0,0,3,3,0,0,0,0
74859639,0,0,31,1,7,39,0,54.333333,-34,0,1,0,0,1,1,0,0,0,1
74859653,0,1,47,2,4,22,1,230.333333,48,1,0,0,0,3,3,0,0,0,1
74859698,0,0,63,1,31,6,1,189.666667,-95,0,1,0,0,3,3,0,0,0,0
74859834,1,1,14,1,27,6,0,453.666667,28,1,0,0,0,3,3,0,0,0,0
74859869,0,1,40,1,2,12,1,250.666667,99,1,0,0,0,3,3,0,0,0,1
74859945,0,0,52,1,13,21,1,53.333333,39,1,0,0,0,1,1,0,0,0,0
74860110,0,0,28,1,24,36,0,214,280,1,0,0,0,3,3,0,0,0,1
74860167,0,0,46,0,45,6,0,92.666667,29,1,0,0,0,3,3,0,0,0,0
74860243,1,0,32,1,15,12,0,375.333333,59,1,0,0,0,3,3,0,0,0,0
74860428,0,1,50,0,2,21,1,160.333333,77,1,0,0,0,2,2,0,0,0,1
74860450,0,0,47,0,11,11,0,99.666667,-32,0,1,0,0,3,3,0,0,0,0
74860598,0,1,45,0,14,24,1,253,-127,0,1,0,0,3,3,0,0,0,1
74860661,1,0,46,0,61,12,0,0,0,0,0,0,0,3,3,0,0,0,1
74860742,1,0,43,1,22,6,1,357,214,1,0,0,0,3,3,0,0,0,1
74860758,0,0,26,1,48,7,1,285.666667,-4,0,1,0,0,3,3,0,0,0,0
74860759,0,1,17,0,4,34,1,190.666667,-68,0,1,0,0,3,3,0,0,0,1
74860860,0,1,37,2,28,36,1,77.666667,16,1,0,0,0,2,2,0,0,0,0
74860939,1,1,25,1,48,6,1,134.333333,-204,0,1,0,0,3,3,0,0,0,1
74861003,0,1,13,2,58,24,1,143.333333,128,1,0,0,0,3,3,0,0,0,0
